"GeneID"	"N4wkGK1"	"N4wkGK2"	"N4wkGK3"	"N4wkGK4"	"N4wkGK5"	"N8wkGK1"	"N8wkGK2"	"N8wkGK3"	"N8wkGK4"	"N8wkGK5"	"N12wkGK1"	"N12wkGK2"	"N12wkGK3"	"N12wkGK4"	"N12wkGK5"	"N16wkGK1"	"N16wkGK2"	"N16wkGK3"	"N16wkGK4"	"N16wkGK5"	"N20wkGK1"	"N20wkGK2"	"N20wkGK3"	"N20wkGK4"	"N20wkGK5"
64702	4.93741	20.1345	9.36784	25.5246	5.12112	10.7959	5.41641	3.518	2.85043	6.32492	4.59188	1.57925	3.68496	1.66109	2.60961	4.75277	6.14854	8.10011	6.00963	12.8939	20.4514	4.94583	2.87219	2.14894	6.09448
83499	307.8104	303.825	323.25955	318.64325	328.1369	269.20525	304.34035	223.24615	284.35485	288.39955	260.1905	245.90605	243.1697	247.12835	218.9247	214.43365	248.95795	274.717	240.5995	274.1904	313.2549	280.7719	241.44615	266.3098	302.358
24162	1073.49	1242.58	832.677	988.631	1085.35	1316.09	1290.45	1525.55	1324.33	1325.37	1387.91	1239.38	1245.01	1279.83	1268.46	1298.63	1248.05	1131.74	1176.89	1241.76	1480.76	1116.69	1052.44	1380.73	962.825
83427	2447.98	2407.9	2518.93	2689.06	2378.38	2392.74	2373.42	2575.67	2266.25	2255.65	2041.02	1711.41	1911.58	1742.14	2029.02	2153.02	2165.68	2282.3	2398.97	2139.36	2249.47	2278.22	2087.95	2267.18	2177.01
500987	149.466	127.631	119.627	180.911	126.709	102.894	88.1036	52.5038	65.7874	61.3863	58.2092	61.2554	70.1519	75.9841	69.4725	56.658	72.0615	94.8222	70.9759	66.8884	42.0904	80.6973	63.1875	50.5256	60.6921
266975	446.926	464.944	501.856	572.309	517.81	602.427	531.885	547.442	532.577	494.289	497.459	400.232	385.798	384.19	436.41	548.053	526.701	578.542	522.31	606.016	435.464	554.839	510.798	472.391	428.339
291736	35.511	38.7214	22.0361	32.1823	48.6757	44.8037	58.2185	33.6044	49.227	34.261	48.4891	59.6643	38.3173	33.3718	44.2527	24.7332	46.0148	29.0375	47.3568	27.745	23.5394	44.8205	53.0479	42.7429	46.9388
299799	487.367	427.856	518.311	442.366	382.793	493.137	498.332	514.115	444.391	450.339	440.303	504.168	521.302	501.272	557.989	505.341	513.788	474.219	393.289	518.605	364.258	536.107	557.589	455.855	473.899
304208	3.97035	1.57209	3.24558	3.78791	2.40628	2.1548	3.41427	3.83907	3.49915	3.49601	17.8929	3.21946	13.6823	5.71071	2.20868	3.82081	3.53929	5.5793	2.96502	13.2998	3.74188	6.05416	3.13269	10.1165	3.50348
317379	38.8579	51.3632	48.8259	43.187	45.1955	44.3728	57.1715	53.7107	38.5453	70.8023	41.967	47.8979	39.3119	47.2167	78.5132	45.5898	42.9318	61.4943	56.5272	73.8791	63.3109	54.0779	49.64	71.411	45.8822
362937	21.7058	25.4181	16.1428	9.19957	49.5846	31.6723	38.4457	42.4395	37.2643	44.0419	5.66808	6.08166	59.2537	26.485	35.5583	61.721	38.0629	37.3048	58.9918	49.1955	41.6752	28.3118	46.8763	10.1069	10.1575
362288	122.2641667	143.1524667	114.7557333	111.1039	125.0181333	112.5381333	118.7812333	110.0808	126.8362	120.3271	130.6653667	121.3678333	139.2404333	129.3006333	133.0466667	127.3446333	117.6631667	122.0599333	117.5168667	127.9483667	135.8615333	122.0575667	109.8405	145.6823	118.4501667
497860	16.9166	24.9238	8.58591	9.31988	14.4048	14.339	14.4627	5.19175	4.517	6.60705	12.8652	22.4471	14.1253	4.21052	5.39384	21.2975	4.0267	6.76486	25.8686	1.99937	16.7576	11.1456	2.77266	14.2861	23.7287
24176	21.9507	30.6965	28.3048	22.8543	38.1126	33.4683	23.2518	19.5956	35.1835	18.8437	27.6887	17.5219	25.6172	27.382	21.0966	18.0762	27.2704	54.0144	30.8831	24.7106	20.9028	29.3464	18.9143	23.02	12.1875
305443	85.1568	93.4014	69.5857	81.3647	93.5131	87.6911	102.666	100.348	110.36	106.088	106.094	80.2666	105.663	87.3445	94.9635	94.1596	94.5787	78.6891	79.4617	89.6456	97.5176	102.369	94.3656	101.592	93.3195
25719	21.8485	13.4545	24.9726	12.1556	1.3944	10.4137	14.0654	7.14068	19.6479	16.1616	15.9783	14.2634	13.5019	17.121	11.5333	15.0818	4.09596	2.77513	24.2941	13.0874	13.6993	32.0932	27.3426	6.03267	14.6559
287474	1116.76	1094.41	1097.99	1217.09	1031.27	1177.44	1229.14	1232.73	1150.8	1133.59	1291.56	1226.54	1246.36	1252.49	1359.07	1343.22	1324.02	1400.67	1433.28	1446.22	1574.44	1681.28	1534.15	1554.41	1583.69
114103	12.5666	18.2905	18.1717	9.22941	9.09679	0.612561	4.59731	15.9844	3.10863	13.7738	12.627	7.12443	9.04175	2.60807	13.8721	2.56376	17.0468	20.4994	11.0501	14.7249	3.43247	9.78135	1.70512	9.60719	2.27532
296648	221.017	206.551	242.026	233.212	248.661	279.161	263.81	236.81	273.537	261.572	285.525	283.156	242.863	239.249	272.91	294.547	267.742	278.908	257.733	316.287	299.023	253.206	300.508	277.914	297.408
84473	85.7277	74.8724	68.3285	91.5219	63.6648	76.6578	66.4394	47.805	78.334	68.1642	65.4876	66.1212	75.1998	110.067	81.6853	84.2112	63.414	74.8563	59.0933	95.0755	89.3458	79.4817	77.1949	97.8968	90.3738
294715	24.9912	20.0766	16.199	14.9632	9.48427	1.69098	19.149	14.7784	15.5455	10.8976	1.05555	13.2153	8.26476	14.7814	9.01382	2.14373	7.95013	9.06484	3.85623	2.55724	15.1671	1.34938	7.48927	9.32741	2.38724
25147	0.65966	1.0189	2.15054	1.49198	1.01717	1.01114	1.90353	4.50669	1.63301	27.7013	10.5292	1.94494	4.88238	0.82405	4.84353	11.5347	14.5893	6.08933	4.62372	1.8999	1.47574	9.79916	2.98082	11.9273	14.4614
170579	1.96201	17.2294	13.848	4.83162	16.4314	1.53838	1.08452	3.48786	6.53783	1.69735	3.4487	14.3831	4.24266	13.1158	1.63859	2.07362	5.8945	12.5395	5.72399	12.0307	7.94032	7.01297	4.86847	4.36572	7.24968
117018	8.9717	23.5754	35.3706	3.43592	30.3562	7.19767	24.6907	31.9905	43.2191	26.4954	7.20847	35.8206	30.4612	23.9906	4.14837	30.4792	6.1582	18.2755	15.1357	3.73806	46.5094	7.18311	25.1144	18.668	8.86314
114024	249.1	258.837	297.646	252.342	274.412	258.37	247.522	238.324	246.296	222.672	211.605	232.736	234.184	221.678	231.792	177.202	206.126	242.206	178.093	239.33	216.214	219.644	231.998	220.573	216.522
282581	58.7691	34.2504	55.3354	62.8018	52.9043	52.2774	33.2705	22.9123	29.948	28.3503	16.919	8.31043	41.8922	43.751	26.8394	33.573	7.84184	27.6649	23.969	41.1947	34.9882	6.61343	29.8435	44.3293	29.8908
361301	82.9804	112.1804	100.31005	85.06395	106.92635	112.8838	102.9676	112.37595	115.6302	118.7673	142.6979	100.063	120.6409	105.07655	97.1049	113.5598	130.40785	130.1818	107.71105	108.59945	120.1261	103.41175	96.5681	98.92205	106.4846
361346	50.8921	27.6459	32.1974	37.9046	33.7436	29.0374	26.8045	27.2066	19.8475	21.301	35.4249	21.615	18.8322	12.3528	28.7723	14.675	10.4955	27.3442	24.6087	29.9904	34.0359	22.6006	19.224	17.5214	20.6566
363449	4.39102	29.2317	2.52255	2.97153	9.99374	12.9915	7.4366	16.8252	35.7811	3.93959	8.05215	4.14174	32.5058	21.6364	24.1663	7.77153	22.7993	9.46288	7.05829	6.01726	10.388	37.7387	28.0305	10.9577	24.6464
313866	10.185084	15.582805	16.04604	16.171	21.140225	21.93941	15.234325	19.450815	22.5838	22.922395	22.33112	17.347415	26.05078	22.14685	17.89305	20.54078	26.961985	34.40631	30.22505	16.398995	16.835725	24.46025	29.36754	9.3964295	25.1294
29424	74.6948	71.8004	68.7393	76.1268	83.8034	64.4326	88.2347	62.0945	72.7043	95.2543	91.3257	67.396	79.9559	79.2731	68.9572	62.3918	75.0844	74.6769	83.422	63.3866	52.3668	93.6255	68.9055	65.0433	93.2684
89789	101.311	112.578	118.276	89.8055	142.098	99.1344	96.9492	81.3332	107.993	113.745	67.2011	40.5712	84.1473	35.5681	71.5961	55.9307	70.8093	74.6874	85.5014	66.2753	93.6283	85.9956	87.3635	94.9424	112.063
362188	1.1169895	7.85876	4.580045	10.65825	8.47104	7.2986655	3.470585	1.1437445	4.948613	2.364785	1.462194	3.20949	8.287625	4.297503	1.019508	3.22476	7.9113	2.66445	4.99391	4.475495	1.601135	8.16522	9.59507	1.456515	1.61606
81659	327.524	362.927	370.952	320.089	323.712	389.781	406.08	402.694	415.661	417.247	413.443	424.092	369.608	414.997	339.029	362.548	350.967	462.142	430.479	412.731	375.942	434.741	331.068	412.924	438.157
366848	54.1619	83.2377	88.9435	67.2897	78.0864	69.6863	64.0739	59.7793	64.427	70.5179	86.2169	64.684	65.8777	67.0506	67.4127	71.4258	96.2683	66.4194	75.7861	45.9947	61.6307	91.9715	59.9699	60.9816	46.7442
79211	11.6649	22.7517	15.476	20.1047	19.3333	28.2487	19.5329	11.746	28.1408	19.2675	21.4072	22.0103	17.1331	17.6394	14.0258	10.252	25.1146	32.3792	24.8278	29.3896	25.4021	23.4899	13.8483	20.4131	36.1739
315121	157.074	163.621	172.075	172.057	174.766	220.1	207.751	235.72	206.905	230.403	247	312.032	176.513	206.983	179.925	203.769	249.819	246.905	276.658	206.557	218.012	156.879	129.524	222.396	135.428
295934	3.44028	23.02	19.6982	16.195	23.2642	14.9566	16.1603	20.5972	22.5154	5.19503	20.3728	7.94783	18.4344	8.08277	14.7094	18.8922	3.80161	8.41754	20.0512	17.2292	5.15935	17.9505	14.1383	8.37227	14.3604
24561	100.039	58.4587	74.5291	75.3091	86.9626	99.906	84.793	68.1487	57.2129	91.5143	96.9536	70.9584	81.8153	85.2082	70.9321	83.8816	77.5159	65.8233	77.6337	83.9621	48.3001	51.821	48.0729	79.4672	64.1415
300849	622.6115	576.063	660.07	637.6465	609.985	697.517	719.1835	670.5375	672.987	713.7295	665.476	787.372	767.484	699.804	766.793	866.9515	768.134	772.933	738.2175	841.1335	913.599	1002.3405	973.268	938.636	994.9625
303004	23.856865	22.676355	10.03573	19.949315	41.983035	32.2926	25.1843	40.54155	48.5451	39.096865	29.761665	35.204895	25.64263	35.971115	32.553875	34.815395	33.480485	31.30371	36.8316	21.776865	32.33255	31.35625	30.67569	21.53576	27.76044
304054	26.9485	21.7415	14.98	34.1121	15.5546	25.9344	21.2438	28.0721	18.7666	23.9475	24.7036	19.995	32.1823	21.5286	15.888	30.818	15.9513	30.8785	29.4107	38.0176	23.9619	33.5312	48.2883	37.815	40.3825
294981	58.2516	66.6711	64.1179	70.4032	62.7698	57.4715	66.1548	56.4786	74.8523	65.4399	70.2687	62.719	85.7145	53.2937	60.0633	59.9836	73.0958	55.7558	100.205	56.4047	70.5358	55.0451	66.3518	44.5104	46.816
58958	51.1625	48.6405	55.9322	59.9984	58.4032	65.3999	51.9591	55.7861	58.357	45.6472	52.901	62.2051	34.2638	27.4574	60.5549	38.0939	56.7892	46.3434	48.0658	43.5351	32.0079	40.6215	22.4857	37.3354	46.3821
246147	2.82104	1.87308	9.71594	6.91844	11.3324	7.49959	0.594745	19.975	3.94551	25.6724	5.87455	2.86477	2.74322	8.17066	9.73053	5.67084	1.86911	29.9995	20.4405	10.4859	0.906314	13.6584	8.17935	16.5809	3.38889
315484	63.0318	59.2538	71.1726	88.586	71.764	47.2262	61.3981	66.1916	69.4994	77.597	77.6166	77.748	59.4039	69.7014	66.4407	66.742	64.0061	69.519	73.7985	52.2276	67.6209	63.7005	47.8022	61.354	71.1455
363294	266.6195	234.0695	265.36545	245.1376	232.01655	252.5275	243.5945	234.4035	261.2655	237.0535	304.4875	299.0665	290.8835	314.0965	279.9185	281.0935	261.877	273.919	268.1225	297.7075	379.422	308.5825	331.8695	292.844	318.155
291464	845.464	673.051	789.665	882.715	792.365	801.253	697.293	690.59	581.587	673.18	539.015	745.364	475.404	773.73	795.645	706.008	515.69	524.11	504.596	750.846	673.531	781.319	798.392	869.381	708.466
58857	3152.12	3295.38	3126.77	3274.51	3004.97	3075.25	3009.65	3021.95	2935.01	3131.89	3325.33	3798.05	3196.71	3393.81	3390.98	3374.76	3091.97	3148.17	3174.91	3169.68	3172.23	3184.99	3220.47	3387.54	3305.26
499264	18.4283	27.2658	25.5993	39.3285	23.9958	28.0737	26.3203	21.2401	9.48123	29.5772	20.8961	33.418	22.5998	24.2039	26.5636	12.8834	33.3449	13.8863	20.2014	27.9015	19.0255	4.91199	11.9886	9.21745	2.98865
25154	27.4217	1.98851	8.86984	11.7528	14.4127	18.0562	8.8259	9.33992	3.54693	10.0338	15.1081	12.1415	7.47271	18.3867	1.85108	1.52749	9.64422	10.4474	20.671	6.66863	20.5003	27.2869	13.6836	16.1521	18.9643
363869	860.472	881.3235	916.122	837.9625	998.7535	988.9005	1089.9785	1251.0705	1121.5565	1166.4225	1217.505	991.7105	1054.536	1028.1395	1045.6295	1257.017	1107.0495	1001.952	1126.8695	1128.223	1017.0745	1068.089	1126.53	1052.0525	1020.2695
84586	225.32375	217.67025	224.44025	224.102	236.6185	195.3305	182.76475	152.891075	180.1635	196.77	217.20675	195.343825	184.849275	195.15925	197.45075	172.85155	190.12705	190.045975	170.932425	209.714	200.73525	164.301975	157.02825	187.52675	163.399875
245955	447.635	470.656	438.993	451.451	432.351	445.55	393.907	384.226	426.188	485.446	287.038	281.044	299.99	237.613	271.37	251.847	252.017	287.865	274.736	240.637	256.406	171.558	164.679	274.192	176.746
289392	137.21	146.416	138.9615	130.942	187.2755	170.2185	168.1425	146.7075	180.853	168.8575	126.7758	145.749	138.704	133.43875	145.9441	133.555	172.9895	154.598	132.1445	124.2992	177.9145	105.2986	113.31375	164.032	108.3577
84685	3.44841	1.62624	3.5187	3.95156	2.8686	1.60686	1.18563	2.91572	2.59083	1.80422	4.86777	4.6302	2.22326	3.15576	1.09247	1.04317	2.81421	2.77855	4.53734	2.98248	3.02679	4.10468	3.58053	3.81881	4.26563
29476	89.1905	106.41	116.569	89.9632	132.903	132.659	139.902	100.653	140.737	152.381	116.419	127.859	116.137	101.255	139.467	158.28	146.159	107.232	120.525	125.692	109.039	102.003	76.674	81.1686	90.4876
313825	24.94613	53.905485	37.881	44.1889	30.81255	30.1324	36.40855	33.38075	41.91455	42.0072	44.221	41.13	46.26565	37.34685	36.88375	26.59891	33.2321	34.38265	37.9817	40.16505	30.7782	51.84455	51.56705	31.949	44.1533
116561	150.6806	164.55505	181.30815	175.55265	204.62075	183.43491	212.24585	199.62045	200.0032	198.28115	196.40045	193.0999	189.7587	178.7623	179.469035	195.475595	173.8648	201.95904	194.956295	180.42175	174.3111	151.658	143.60655	189.7105	130.99245
85483	5.97881	20.4016	27.9077	11.5801	21.4677	25.3178	9.96161	22.7123	29.0712	37.434	55.9067	36.5629	30.4842	46.7472	6.44755	8.36691	31.6248	15.875	30.7911	24.7058	23.7462	35.8295	38.9816	22.3116	64.8179
498549	143.21725	165.4505	187.791	151.0675	164.29765	162.274	173.291	134.996	164.6715	164.11235	160.6615	189.2015	181.1125	208.2275	169.475	171.785	170.85045	165.0065	176.287	138.4753	175.32	178.6	186.4665	187.9155	181.63245
65199	1.6287	2.72369	2.48999	1.84851	3.86648	2.62592	3.47782	4.68877	2.76011	2.61926	3.0515	2.08804	2.99664	1.68082	3.00145	1.70089	2.66406	3.29904	1.80716	6.65913	3.96519	2.34179	3.04871	2.08583	2.37946
79423	24.5384	63.5477	50.3572	21.7309	21.3584	9.11257	12.8195	29.8744	23.0115	40.6538	39.1357	51.4334	50.2701	39.9988	24.0374	39.4432	29.9274	37.1536	36.7204	47.1437	45.0695	26.4985	55.1987	42.7917	70.5554
297597	184.057	216.478	231.122	210.724	239.373	239.897	243.87	182.899	285.027	176.859	211.971	200.979	199.61	228.897	217.224	217.344	171.63	238.62	209.73	247.518	254.514	249.024	247.656	234.658	239.7
363077	301.09	297.936	256.329	321.047	246.941	207.138	202.689	219.487	174.822	204.096	152.415	191.751	202.955	179.684	210.268	185.572	193.713	185.071	148.969	216.072	168.996	164.6	165.367	154.825	182.496
266780	27.3582	37.1251	13.4837	12.475	20.513	7.35402	18.8343	9.88967	17.5293	20.3683	31.2672	12.8981	22.0647	9.61464	21.722	20.4118	32.1031	27.5146	22.7655	20.7533	24.1158	28.2087	13.6628	15.3463	50.0279
307855	18.7076	34.0744	28.2161	6.8276	29.8111	4.88286	9.91425	10.0461	21.9365	31.2271	23.0497	30.3633	15.5921	27.9347	26.313	21.8899	11.1439	25.8193	19.3649	11.0623	26.4176	37.8614	26.9463	14.5744	5.33713
314264	8.76284	15.2363	11.7927	5.56057	2.5756	12.0576	18.6337	23.1523	26.309	3.25876	8.34503	14.6421	20.2958	12.5826	3.8178	8.36158	23.189	7.42783	2.38633	4.13367	12.0449	3.91429	2.19161	25.8441	11.5791
408245	13.8986	23.4085	21.4404	22.092	12.8391	22.3843	13.1422	9.41291	13.1668	18.8852	10.7758	12.8356	31.6412	19.7266	12.9156	19.6304	26.6832	16.3073	33.4704	28.793	26.5834	51.0122	19.6407	25.8968	37.3231
295211	22.9326	5.32728	7.09293	16.0116	24.8228	4.174	12.9593	6.80895	5.20464	5.37232	5.82729	3.15639	5.51909	5.63422	17.3213	2.62582	3.73648	4.51028	12.5591	3.5062	7.27403	6.4669	7.38243	23.2185	3.05637
353255	146.97	155.438	133.219	147.373	131.815	175.029	150.648	185.542	186.602	160.33	179.115	156.091	151.423	151.584	158.934	182.775	172.127	155.323	177.885	159.307	159.331	153.33	110.092	180.597	116.182
25134	2054.58	2244.42	1913.68	2406.73	1948.33	2096.78	2881.12	3245.35	2238.76	2842.47	4009.3	3163.1	2786.44	3341.54	3579.84	2968.99	3633.97	2608.42	4916.45	3173.02	3949.15	4518.98	3686.69	4256.06	4148.88
50682	4.33488	17.1679	20.0846	11.2324	10.6372	2.76978	8.70648	5.09493	2.78571	7.27752	16.5441	19.146	5.27276	9.19286	14.6865	7.98067	13.1175	24.0046	20.1408	3.43201	21.9644	13.2301	4.52322	13.4822	5.46691
299907	302.086	297.664	330.155	305.923	351.361	283.565	290.67	286.124	264.117	267.201	263.389	270.251	266.584	202.723	291.128	290.282	305.483	338.73	293.023	291.035	217.819	267.745	203.716	268.89	246.472
366461	231.946	264.551	222.995	235.462	227.359	200.406	168.537	150.011	198.647	168.893	172.285	160.114	174.073	166.751	172.193	167.953	161.641	217.752	159.584	156.347	150.16	165.272	185.38	174.411	174.734
689249	52.80235	46.76845	38.2161	42.0389	58.3104	53.1749	45.0381	50.9186	52.6208	41.78005	69.7064	70.47795	74.63105	54.82895	64.45985	68.6097	79.16815	52.3085	76.7286	64.60325	43.30305	51.99235	59.45505	52.10385	59.7816
690374	75.2902	57.8811	91.25716667	50.08853333	85.96373333	86.3458	81.17223333	70.94726667	88.02396667	67.90363333	79.69546667	61.98863333	67.71236667	76.72546667	71.54963333	69.72033333	62.8441	84.4567	55.29656667	61.62746667	79.33883333	55.61463333	70.46953333	79.6873	56.73406667
365864	22.8139	10.8769	28.8072	29.2696	17.592	23.4173	6.83185	24.6662	28.694	22.8424	22.87	25.4334	21.2373	16.4276	17.7265	2.56731	10.9034	3.6304	26.1001	6.49911	26.0108	42.7857	27.9232	14.3378	19.9433
315167	1244.7471	1311.94645	1177.4757	1484.80236	1326.105715	1308.17656	1465.481685	1626.43635	1497.83182	1390.96343	1197.644055	1021.1777	1258.1771	1201.66965	1304.87069	1269.27525	1257.73805	1253.10986	1347.9781	1468.127485	1297.580035	1687.4561	1484.9464	1484.5059	1595.2801
690516	31.37327	27.402175	32.503475	26.006125	37.522525	24.901275	39.93915	32.242675	29.200725	29.14453	40.32301	38.762885	31.809545	32.432215	32.38431	36.85777	37.105735	45.438475	46.027495	27.782275	37.74821	26.986685	27.15135	16.52537	34.254645
362998	870.488	902.878	880.88	929.359	874.564	982.825	950.577	880.003	1072.78	929.796	853.822	989.638	879.191	898.583	829.563	887.767	793.091	937.741	798.632	905.019	934	868.223	1002.49	1005.66	1049.55
29149	6.48394	29.6098	5.49019	16.8153	6.59083	4.86951	7.98698	9.12845	37.5065	21.7688	16.4353	4.78826	15.0801	9.398	5.10262	4.27826	5.74592	4.61243	1.91198	1.70055	21.5108	15.7266	23.3395	25.3821	23.2282
117284	13.6649	26.44565	11.344775	9.888475	20.16205	14.441455	12.905265	14.785085	13.368915	15.702875	15.69075	13.38954	18.601755	22.3095	5.9358	16.21242	25.2296	20.3357	23.26295	22.15329	14.90502	13.73389	23.25424	20.67725	29.936985
140922	2386.24	2275.52	2354.6	2375.955	2087.17	1932.14	2160.295	2287.745	2076.535	2218.495	1861.0785	2238.83	2108.875	1969.8005	2036.995	2007.765	1980.375	1972.96	1790.3965	1983.41	1935.09	1942.65	2117.16	2146.875	2172.405
100125370	680.034	546.3355	622.7875	640.6705	748.4795	1096.1055	1061.6515	1078.3145	1065.411	1149.9075	1033.8945	1051.925	1003.267	1044.9595	1084.59	1062.452	1037.1975	931.39	941.246	983.598	1031.5785	1031.414	771.1965	1110.812	786.37
310486	1587.94	1762.93	1471.27	1649.46	1282.24	1637.96	1341.72	1504.37	1414.46	1573.18	1272.39	1299.36	1303.15	1360.73	1450.5	1486.45	1493.79	1302.14	1523.31	1297.27	1290.61	1044.18	1217.24	1466.47	1255.28
116482	919.689	882.578	932.208	852.569	767.01	958.644	958.337	897.432	840.738	930.661	851.413	1019.9	862.032	932.806	938.635	966.444	889.953	838.539	837.189	928.032	942.799	909.236	971.574	1000.53	901.946
680476	5.01114	6.08669	3.10225	3.44374	8.07727	5.76296	10.3858	19.4636	5.33108	5.01605	6.39084	3.93823	7.74559	4.90203	6.03305	4.70195	6.75462	6.32326	22.2705	13.4936	8.91719	6.73502	2.77781	5.86978	30.7255
24278	2.57466	4.32769	3.76871	11.7929	16.2537	8.76653	18.2629	2.49713	8.96112	14.0453	30.8121	4.24781	20.8977	13.517	14.9067	4.81366	14.6172	28.6441	6.0074	3.4512	39.7817	7.54728	3.69614	3.79095	23.628
315880	174.627	185.266	152.597	155.278	140.427	225.044	193.066	197.795	183.637	280.646	181.403	281.04	233.635	233.312	182.986	263.38	265.438	150.034	204.72	167.761	202.32	172.406	191.137	194.398	190.15
681211	1.20575	18.9704	2.76976	3.85968	3.07825	3.18208	2.74619	2.58727	4.24925	5.55383	15.3503	30.8495	3.4307	5.52674	12.6213	3.42377	5.73865	4.27547	11.9941	10.2572	4.33813	6.89007	26.6295	4.5724	3.57034
315160	249.661	260.12	308.442	263.35	332.424	271.817	337.808	267.775	313.121	294.115	235.411	264.738	217.301	243.509	244.427	216.668	212.076	194.391	183.694	213.147	209.157	202.006	159.27	239.638	217.435
64204	117.657	118.208	106.745	175.026	103.121	110.18	113.829	140.897	138.982	108.155	152.841	71.2313	86.3395	48.7477	74.8168	129.166	82.3542	109.419	133.871	87.1273	81.3891	109.144	93.9952	94.5365	93.1247
311984	209.949	182.847	225.046	183.946	205.024	210.856	226.623	171.926	235.583	202.29	299.848	318.752	271.327	274.851	269.553	288.738	261.821	276.705	279.831	287.796	300.312	249.765	280.864	259.801	291.025
114636	157.672	161.252	174.358	153.401	217.208	234.178	237.892	312.661	246.748	238.024	241.223	219.729	213.83	230.405	205.912	241.02	273.468	252.164	283.599	232.38	245.858	187.34	180.742	232.164	147.365
81826	248.149	276.823	264.295	236.342	214.538	255.421	252.891	254.32	233.083	231.715	263.5	285.92	204.336	258.667	240.195	280.521	280.14	305.588	248.991	292.124	253.224	284.983	264.513	290.998	212.222
310661	158.242	192.116	171.964	165.997	200.127	187.836	159.541	172.97	158.243	172.206	168.299	122.513	150.889	149.368	160.165	154.324	181.246	176.019	164.752	158.733	146.374	147.297	118.92	162.518	135.157
60333	61.6904	51.9958	33.8392	58.4605	68.6028	53.3353	51.9392	39.5744	43.0679	52.4981	52.9727	17.8351	35.6156	34.85	32.0587	5.96535	41.7362	43.4149	36.0776	36.1339	41.1465	25.1432	32.2038	35.8384	36.012
54227	472.294	437.091	478.273	450.418	484.678	422.142	439.996	383.84	488.966	431.318	299.621	272.441	338.174	256.725	309.459	301.067	307.045	302.609	296.134	300.36	371.183	361.814	337.59	357.996	286.079
