"GeneID"	"N4wkWT1"	"N4wkWT2"	"N4wkWT3"	"N4wkWT4"	"N4wkWT5"	"N8wkWT1"	"N8wkWT2"	"N8wkWT3"	"N8wkWT4"	"N8wkWT5"	"N12wkWT1"	"N12wkWT2"	"N12wkWT3"	"N12wkWT4"	"N12wkWT5"	"N16wkWT1"	"N16wkWT2"	"N16wkWT3"	"N16wkWT4"	"N16wkWT5"	"N20wkWT1"	"N20wkWT2"	"N20wkWT3"	"N20wkWT4"	"N20wkWT5"
29512	5.89283	3.7194	1.14586	21.0282	1.67795	3.50127	0.750187	0.859861	2.47302	14.6074	2.49218	0.917712	1.65343	0.823128	0.966488	13.0672	2.56317	3.88554	2.14574	1.85499	1.3514	2.0338	4.68456	3.03858	9.82541
25615	2694.506667	3011.81	2514.75	2520.876667	2659.65	3464.16	3312.173333	3378.386667	2891.943333	2926.64	3354.34	3107.1	3397.526667	3083.376667	3582.55	3102.916667	3316.393333	3204.966667	3241.613333	3294.146667	3603.15	3664.923333	3515.293333	3671.716667	3850.496667
689844	25.728715	24.7517	26.48586	55.9157	18.868265	25.807935	20.1717	29.66195	25.2523	40.5073	40.60135	28.37261	13.391775	15.396185	16.54701	21.11972	21.0963	22.88847	16.496965	29.23433	32.8269	10.934825	26.01105	29.5379	19.34758
360629	131.999	138.479	131.451	141.661	98.7408	105.863	119.742	125.069	100.073	98.3397	107.042	85.1316	79.1208	88.3783	100.041	84.461	79.6892	100.124	90.5007	92.0082	103.175	107.329	98.1866	93.8119	114.707
24465	1610.36	1716.49	1817.64	1851.94	1394.47	847.442	954.246	1049.38	975.348	847.647	909.869	991.774	1052.34	1140.84	1031.69	1116.59	1007.46	1103.54	1060.78	977.253	1056.46	1035.16	1024.65	1028.22	912.13
301352	611.339	511.686	631.527	595.171	582.74	630.455	530.473	705.755	615.534	535.865	538.833	535.493	471.892	590.367	539.052	494.074	479.583	574.992	572.382	439.52	583.551	525.711	554.835	430.735	469.457
312707	16.0425	15.9114	17.7303	29.3863	23.3864	47.083	17.0903	22.0831	24.5714	24.004	19.8915	22.5477	12.8991	19.9761	19.4684	27.9967	16.2648	21.8563	25.3851	17.6023	41.7582	14.0712	20.784	17.2838	19.2888
315550	98.281	84.519	90.4052	108.562	112.679	61.1862	85.9131	72.5059	68.8636	61.523	55.8971	55.8709	50.216	73.0848	66.9625	57.2763	71.5409	78.569	71.0362	86.6616	76.0593	67.9636	73.9263	78.8872	81.0986
54282	28.1282	13.1685	19.8162	21.3888	12.4852	13.5495	1.32739	13.0416	17.0982	26.0782	4.58842	19.4356	2.32185	3.6771	15.0051	3.51367	13.4921	11.0082	4.28289	4.81489	5.52486	2.19793	4.30939	2.48108	16.3448
305156	256.15	360.538	358.354	292.836	312.451	203.451	187.934	195.985	217.672	210.407	296.227	225.413	250.383	280.21	321.218	283.106	317.481	277.629	319.673	301.041	201.253	368.335	277.331	299.228	351.28
64896	161.1872333	159.5726667	194.7004	160.9811333	115.2070333	107.5810667	126.9415667	73.87401	129.4748	92.7969	62.90080333	85.8485	73.51038333	97.85926667	74.73349	73.08984	72.47134	113.6816467	73.62505333	82.42428333	88.3005	86.339	115.3507667	78.14132	57.94076667
100196907	1767	1838.62	1855.03	1780.46	1719.55	2343.76	2711.69	2631.47	2286.54	2405.49	2573.99	2478.91	2867.02	2467.21	2698.47	2539.5	2649.67	2230.91	2839.06	2609.84	2638.77	2828.48	2357.32	2753.27	2746.71
306506	4.59293	3.57737	1.4619	2.84492	4.73736	7.91013	2.31684	1.44156	4.64504	2.41849	13.2703	6.03826	0.997974	2.52832	3.32385	1.69849	2.8396	11.5417	1.48179	5.90869	2.03566	1.32939	3.97638	3.05173	1.49683
294207	375.455	403.92	359.534	348.998	342.106	354.832	405.845	271.985	326.362	326.231	267.337	340.625	368.76	389.164	323.203	262.612	325.28	331.676	268.399	304.825	333.935	323.527	339.194	386.693	338.281
292680	34.9516	56.5315	38.2001	47.4667	47.7386	30.174	45.8869	33.2494	64.0331	40.6577	53.2074	47.4125	35.6492	38.2725	28.5281	28.6228	22.0687	26.0452	32.8454	5.32901	34.6049	37.0543	34.9444	41.7162	31.8882
300236	559.908	645.383	624.493	762.214	607.715	798.221	741.607	650.468	654.224	591.994	839.431	715.826	753.759	716.048	787.633	713.884	659.913	688.524	821.064	807.423	1107.06	1103.57	995.104	1033.89	1094.81
316005	78.32223333	76.54916667	79.2911	84.39826667	72.12976667	99.59816667	102.6523667	68.7866	86.19126667	71.84356667	69.31933333	70.47023333	72.03653333	78.9961	67.89266667	63.02623333	71.43656667	80.33166667	78.2772	68.4666	86.37476667	87.1679	101.3626333	78.7605	64.20346667
295588	163.812325	199.636085	216.7531	229.7281975	273.07005	214.926105	244.952755	229.54872	209.801075	203.374175	240.00716	229.4102	283.6749875	146.3715275	150.0501023	168.46855	161.728675	219.155975	257.7634	289.379325	227.8659075	227.7338975	199.06726	151.9720175	139.8620625
364656	495.283	509.733	525.401	507.166	494.25	447.344	452.202	464.559	482.577	499.225	550.872	569.978	574.511	515.296	522.69	442.042	489.911	456.115	470.635	487.581	461.643	488.511	497.519	553.998	542.87
302526	429.2005	492.0005	453.5285	411.237	456.1465	690.5445	673.108	602.73	563.9655	578.2875	491.3815	451.703	522.995	534.2345	621.4835	527.9415	571.3685	518.2975	626.957	568.2585	584.0255	687.929	556.318	599.7775	523.79
171009	27.8585	21.3624	110.753	76.7891	41.6783	262.455	326.714	115.165	60.2857	230.234	381.048	280.298	112.618	90.2209	43.0618	132.09	88.4621	12.8991	89.9576	20.4015	55.6955	19.0539	26.5907	94.5824	307.676
499943	78.9949	72.6942	82.9515	89.6045	70.8932	70.6642	72.6081	63.2896	109.17	80.5794	101.546	163.443	60.6087	67.5775	85.6138	78.4523	84.9665	64.5753	101.756	99.5826	89.4842	87.5857	85.3363	67.2733	72.6209
499759	21.9713	21.1449	23.9145	3.47208	24.7726	25.04	14.1021	19.0443	28.8097	23.2338	27.8114	33.8438	2.99023	1.91818	41.3102	9.51883	23.5121	20.3033	10.294	19.8262	22.4654	19.03	15.2521	31.2562	14.8659
315789	13.47175	11.43847	3.198945	13.4338	6.76434	9.07623	8.3582	11.574975	3.23587	5.89228	6.827645	4.4737	2.23935	7.482405	11.60795	13.106165	11.34021	2.411795	6.15028	4.80274	11.86695	3.26021	4.500715	12.993115	9.58308
288038	31.932	13.4473	12.0493	17.5993	26.8508	24.7993	6.6844	23.5879	17.5331	23.4758	17.275	12.9111	16.121	20.774	17.4154	25.6136	15.7386	31.4982	37.7943	26.6432	13.1537	19.9503	33.5774	20.0565	25.8506
64461	536.5485	580.7766333	662.8363	675.8740667	557.0303333	411.3337	471.7764867	470.3521033	458.8357733	448.2907033	462.8553167	426.6961533	420.63467	452.46832	438.4294	487.9235667	442.63301	454.4408867	515.0096033	503.9982433	496.8904	486.8007933	480.4718133	389.1584333	447.9383433
497756	7.45684	0.491411	0.958659	3.22375	12.8871	0.441029	0.691845	10.5026	7.68958	15.3764	2.24741	3.60751	13.111	0.948099	4.66441	0.509964	6.8786	3.01477	8.68563	4.24067	1.77335	1.48857	0.932141	5.98892	10.8782
294053	51.4579	50.1695	99.4188	73.634	49.2029	69.4951	44.3361	74.4817	66.4678	66.4644	60.5329	82.1008	69.4428	62.2199	48.3207	67.0803	64.6008	56.9801	68.721	56.0417	88.6176	49.3687	72.4992	48.4712	42.4252
363229	150.071	217.747	141.203	143.176	97.5569	139.206	170.945	161.691	130.066	146.452	78.8694	117.215	106.858	123.146	94.2752	72.055	73.6653	166.373	89.4541	111.498	89.1008	80.3268	108.817	68.0342	67.0816
304714	221.6095	197.98	227.227	208.0885	193.115	226.84	227.652	263.91	230.5795	252.5925	250.53675	168.94005	157.62235	203.7195	220.9755	239.724	195.848	221.9545	230.164	230.7179	236.4145	220.5975	257.53	210.1675	248.72
361458	31.05082	35.06395	62.99455	51.6953	36.83539	50.16835	52.10025	41.7939	36.353645	33.728745	61.2235	71.61355	59.88615	41.9061	47.197	44.618705	62.135	41.09471	50.26945	53.29535	57.7301	34.42135	39.85855	54.7167	46.4067
364529	60.0945	60.9863	47.9245	48.1364	60.3363	36.3485	32.5476	41.1932	38.1554	39.101	32.2344	36.3121	33.1488	40.5364	47.8202	44.4215	40.7266	39.4552	43.6793	44.5866	42.7554	29.4065	33.2166	52.9179	30.8093
81920	2098.923333	2203.073333	2166.386667	2174.783333	2030.873333	2341.066667	2432.496667	2362.056667	2294.596667	2172.043333	2122.866667	1955.01	2137.733333	2265.513333	2199.866667	2019.49	1940.54	2103.75	1988.906667	2066.81	2308.566667	2328.506667	2351.943333	2215.673333	2192.176667
289657	21.8136	16.2358	22.9634	18.9407	13.9794	18.9617	18.8432	4.11378	6.33521	33.8036	4.40673	17.1515	2.78251	10.3014	33.3084	27.6571	14.7331	6.62408	6.59546	2.53616	27.338	8.31582	5.32408	39.2935	3.40911
29333	14.1661	7.84006	4.45554	4.91219	13.7845	22.5612	20.971	22.8657	27.344	36.1317	29.6781	27.644	34.4648	25.771	24.13	34.3671	34.7233	28.4384	37.6313	23.7097	43.9128	32.7498	40.453	23.8114	26.5756
83505	161.249	130.533	155.469	152.235	141.933	149.747	120.691	123.41	154.144	147.379	119.674	140.332	124.314	150.699	125.776	131.879	151.57	135.873	120.453	139.868	128.021	130.634	110.055	136.973	114.463
29402	118.036	96.1301	142.443	128.808	103.205	115.413	106.031	117.212	133.444	128.145	158.467	137.015	120.356	110.947	150.877	120.827	87.5478	133.325	126.505	118.034	170.862	135.88	121.35	105.531	147.53
287774	9612.46	9809.57	8427.73	9511.29	9724.45	8562.67	10247.1	9531.34	8520.26	8621.16	8218.53	7050.61	9011.89	7935.12	9029.68	8524.55	7927.98	8324.29	8250.61	8463.69	9145.83	9211.15	8454.57	10559	10971.2
301240	481.608	431.327	486.061	423.664	437.016	343.564	368.521	400.191	404.748	285.758	318.52	395.502	383.054	380.077	372.729	279.641	371.676	394.921	392.413	386.06	323.21	385.625	367.482	340.995	361.363
64107	20.0849	2.41716	21.9884	37.4111	4.2313	12.9864	10.841	34.8106	26.932	30.9101	22.3288	26.7877	12.2268	8.48601	16.9687	3.30981	42.6215	34.6236	28.2069	17.5735	7.33666	15.434	18.1913	28.3997	30.182
360519	10.3347	3.98699	6.43967	18.787	26.548	14.1336	17.4789	10.1746	5.17485	16.1063	6.61947	2.77621	7.67545	7.75338	19.3594	19.5713	6.34039	28.1034	16.3624	28.8232	24.6672	11.8732	31.4172	12.4726	36.6316
362149	123.966	84.6349	130.548	167.924	150.155	134.523	157.631	130.485	144.471	123.936	139.698	166.675	166.892	158.847	120.283	199.245	174.921	141.903	155.417	152.351	196.257	139.152	149.108	156.725	172.353
303991	27.3224	8.4648	18.0699	21.9228	31.2014	37.0539	4.57999	21.9116	29.6499	31.4167	43.8157	28.613	21.4437	24.298	21.7796	27.0725	22.6531	20.5664	17.657	20.3856	28.3182	23.1763	25.557	36.4512	18.0722
290300	1.61829	18.7635	23.4597	50.5629	5.97382	28.1167	5.76384	11.9096	15.8676	25.4548	6.25553	6.17741	3.25555	25.2877	5.3299	12.38	13.9594	22.268	12.3225	2.43979	19.2699	14.9948	2.75975	40.7735	21.1228
116633	181.056	133.825	152.349	167.105	210.064	137.096	165.879	175.746	170.567	155.415	152.976	135.094	146.289	161.378	150.389	142.794	159.362	203.633	139.913	137.409	208.703	166.105	173.746	152.713	170.625
297516	21.716	2.68621	6.43338	15.438	29.8539	2.80664	6.22982	15.3051	5.10047	17.7719	6.35952	9.06828	7.78745	15.0219	5.51779	6.63651	4.75658	5.82549	4.17817	3.3869	3.61084	2.53304	17.9596	2.15868	3.2877
171149	7.47018	141.278	16.9616	9.61657	9.38414	3.12644	11.8769	35.1779	36.7119	101.438	29.4434	10.3232	26.5658	130.52	19.3361	112.998	8.52161	2.82603	13.7845	12.1267	21.8497	0.777634	52.1143	24.6811	9.18836
170704	11.5128	0.687762	0.977564	2.59938	3.28753	2.96994	2.04521	1.03264	3.03544	3.1243	2.86631	4.24981	0.711015	1.07487	4.62391	4.02579	3.24566	1.81515	0.887129	1.89898	1.65301	4.8133	1.75966	1.52892	2.45464
307667	40.51395	34.8775	31.2153	33.949705	31.30755	25.29735	21.50735	39.2495	20.393205	28.19135	33.223135	34.51381	22.552705	17.830815	29.6463	18.466995	35.58245	33.5643	38.3843	29.6354	18.569045	21.250265	39.15085	25.06264	28.264205
288516	599.265	550.292	561.795	553.923	489.485	398.211	526.433	404.612	441.662	398.936	321.961	368.075	443.81	473.358	431.037	398.148	410.194	515.272	388.309	395.942	362.401	389.69	391.673	384.423	344.827
114635	133.211	124.441	137.859	131.949	155.295	101.297	142.378	138.388	121.255	109.525	168.673	158.116	155.193	145.873	142.478	127.097	167.656	114.825	127.239	110.93	94.051	125.835	110.628	98.8731	105.882
501621	18.7752	5.63996	3.15264	3.9421	15.8796	17.3719	12.238	20.2538	19.0295	28.3147	12.5779	23.1538	2.411	6.48164	4.01482	2.36886	3.56524	2.00614	5.05884	21.4692	4.91751	18.9709	8.30165	19.9257	15.2914
361443	570.765	653.767	634.448	545.057	620.444	742.09	584.504	899.762	549.215	768.31	905.577	858.005	651.975	747.192	762.494	957.917	836.49	816.422	801.473	752.584	659.068	575.094	689.793	764.613	792.645
310721	152.016	176.403	222.679	185.838	148.974	111.414	167.336	178.346	148.573	205.608	279.087	230.617	245.076	193.766	133.81	126.993	163.654	178.693	225.345	173.608	149.189	176.859	182.045	185.472	175.718
24936	137.152	83.6111	155.91	137.062	69.8118	73.8713	95.7751	80.3763	62.8286	89.4282	55.1919	71.5476	57.9738	64.9783	46.0449	46.9687	62.2116	54.6737	100.971	50.6198	48.3637	76.1892	60.0832	60.92	47.2654
300857	1583.58	1683.79	1591.99	1419.88	1247.77	2598.53	1899.28	2025.02	1756.78	1941.71	1750.96	1575.31	1705.1	1742.71	1910.74	1819.92	1766.62	1750.04	1675.55	1782.37	1913.11	2100.25	1943.43	1736.55	1987.08
306659	55.3269	58.5333	58.7351	44.0356	72.2269	96.9622	82.5504	61.0388	47.2326	67.0995	112.17	113.058	105.646	77.9134	87.7926	118.974	101.963	152.095	176.295	149.506	79.7986	95.2843	111.86	127.836	76.3639
363131	210.778	162.393	162.15	151.378	218.234	200.2	244.089	239.194	199.582	206.109	176.846	215.903	210.937	218.081	150.286	238.518	244.034	190.47	222.558	270.854	265.811	221.178	205.528	237.358	204.747
298071	587.359	365.438	372.849	391.6085	384.44	424.2365	381.63	335.512	386.269	336.079	282.303	257.496	238.6115	319.3445	310.0545	249.8085	248.6365	348.0345	278.997	290.21	279.0145	329.2505	296.9985	225.754	231.4755
308850	3.33482	2.48119	1.65521	5.26377	4.29083	3.95611	3.50243	2.14657	9.25582	3.59249	5.17689	3.58171	2.32374	2.55519	3.2763	14.9248	2.38817	3.73298	6.2316	3.33965	3.88204	5.49467	10.5804	5.52584	3.50476
316539	27.4577	14.1564	15.9772	31.7113	56.9979	33.313	25.4998	25.0185	40.7818	39.1093	32.1054	20.7512	24.5814	16.6185	22.1634	34.2362	24.4358	36.1838	22.2508	23.2421	14.3352	26.5757	25.2071	23.7631	33.9241
363227	91.3542	137.588	81.5921	81.9264	92.2662	176.516	294.809	274.953	163.676	211.472	171.958	193.731	187.851	241.491	205.755	185.357	210.25	194.813	170.221	208.312	209.891	165.857	297.151	232.847	156.79
25697	5431.38	4939.95	4867.91	4963.07	4970.79	5399.55	5154.47	5767.67	4711.12	4654.83	4602.6	4109.62	4763.76	3992.63	4066.18	4286.23	4313.3	3889.95	4137.58	4383.12	4297.08	5095.48	4324.78	4627.02	5223.28
361399	77.00215	83.64125	79.18265	95.437	81.66	81.27905	70.947	82.9299	84.58265	81.02135	88.4509	91.4123	82.16435	90.46505	73.99025	60.2502	82.8251	88.12795	67.3969	76.6483	89.7691	81.62125	84.4311	73.47795	85.99425
60371	321.426	300.985	341.217	356.885	420.496	629.194	448.853	386.402	527.116	526.623	377.642	433.572	483.412	341.614	314.678	473.133	311.945	326.621	382.506	398.194	307.755	258.898	335.177	282.024	312.467
25022	101.254248	79.383702	94.006056	114.389274	94.251402	103.214202	94.58604	68.565232	89.986964	115.92064	95.344268	67.51817	75.882306	99.223392	84.27886	96.27549	78.542058	86.198806	75.925168	74.081302	71.47077	87.107532	90.559984	91.076038	90.7689
300240	166.869	149.038	159.961	142.354	140.715	114.247	147.104	127.223	115.473	108.868	116.882	115.087	117.892	113.77	110.16	114.123	113.844	127.163	121.276	110.531	135.023	138.741	100.086	94.0606	125.389
311647	1.58854	1.23314	1.20177	3.3098	4.9955	2.2668	1.10315	5.48668	4.03505	1.72887	2.63335	2.53164	1.74463	4.73874	3.18905	4.5866	3.4747	1.76267	2.9743	1.48723	2.19646	2.25723	1.88979	2.54834	2.39996
500789	12.1192	24.915	12.0384	22.8961	24.8676	11.8834	21.4435	15.0976	27.3609	14.6557	4.84035	19.1627	13.6938	6.19887	12.2094	6.81921	24.0205	1.10499	16.893	10.3069	10.427	6.68124	34.4206	11.916	13.469
29354	32.0161	27.7878	35.5049	53.9859	41.6455	40.9481	34.7118	38.4642	33.5839	51.5207	50.2904	33.5063	16.4717	25.0096	31.9511	21.0194	36.5903	31.4965	35.1275	45.0202	39.7498	46.215	37.8421	15.0789	28.368
362957	11.3665	39.6332	21.721	17.2796	36.6285	53.0748	10.1236	9.80154	16.6687	21.5115	30.9557	34.0054	9.8381	42.9124	22.5707	15.6304	15.0375	26.8188	26.2384	27.9239	42.8132	13.3541	35.0206	9.21189	36.6495
288371	164.299	147.133	142.705	160.01	179.925	171.455	178.544	180.416	180.578	170.139	156.697	185.156	180.713	162.359	183.536	165.75	196.226	156.65	180.273	168.928	200.366	222.381	179.209	186.994	193.422
311494	438.425	471.184	322.126	295.684	312.578	247.573	296.862	271.122	179.628	211.507	267.062	247.8	266.795	391.032	352.923	207.793	255.042	308.625	233.037	307.568	338.154	269.642	354.943	316.071	297.39
317161	4.29773	5.95693	4.20024	8.28297	2.93731	3.63946	10.2857	9.11814	3.59163	19.7158	6.71663	17.0991	14.2715	4.51814	3.27383	2.62468	7.21055	4.63722	5.27555	6.32468	6.15314	8.81414	4.61277	7.83419	3.69887
362081	524.709	486.57	464.429	442.335	439.367	419.525	504.959	380.349	476.293	331.861	422.875	537.818	585.217	456.089	467.426	356.669	511.155	364.62	436.331	456.767	478.262	493.14	412.918	467.581	433.316
286758	199.607	188.352	162.289	170.102	135.742	130.143	156.379	182.308	169.16	159.49	155.61	146.351	186.662	204.897	152.017	184.046	206.119	137.499	186.172	139.708	119.288	155.534	171.696	111.53	142.463
24699	82.24405	62.73135	135.18465	109.90445	53.5791	117.75645	75.6184	86.7238	108.46285	109.6213	90.6449	98.9921	93.91915	83.9021	89.3339	99.85325	89.6691	79.163	80.5412	75.3332	65.69545	60.2251	74.8692	99.34815	88.6476
296612	94.9513	76.7469	66.2026	81.4551	89.6767	93.2569	148.918	139.678	118.897	118.661	89.63	107.677	90.2059	124.583	95.7394	135.374	122.281	119.082	94.391	111.216	131.148	110.045	115.588	104.882	75.8394
29636	15.8308	11.3487	17.5566	14.3394	44.7129	2.25779	14.9595	15.4147	26.3567	21.9832	30.8252	11.6929	8.98973	3.5634	14.6618	21.7603	4.72843	30.4576	7.75023	21.1811	22.6698	23.2477	30.7042	33.489	11.371
685203	136.649	96.8997	125.288	163.696	96.8103	73.7238	51.3745	73.6009	92.1799	78.9843	44.6108	28.572	43.829	60.1413	63.2319	29.0731	50.1	51.5065	57.2808	50.6329	61.7893	31.2632	65.9398	44.7896	71.0882
289219	252.461	206.848	221.611	226.915	236.729	150.549	239.666	221.205	234.729	194.072	176.633	193.966	148.932	190.962	160.727	106.452	198.241	219.62	181.262	143.694	115.618	132.225	165.626	168.364	116.085
298182	18.94085	18.21825	7.0023	17.5534	21.43535	11.65881	14.98895	15.314665	24.57795	28.13915	8.400795	16.2089	13.172185	16.64675	24.38595	18.5004	22.90365	19.772	19.84515	18.79245	25.1954	21.7961	16.3792	28.36565	13.05619
288993	288.675	388.116	337.441	336.203	359.49	485.771	517.985	378.165	454.011	434.226	331.906	405.788	364.43	409.625	317.899	359.857	369.513	344.691	404.942	352.639	355.271	337.048	326.762	382.492	369.54
361712	817.683	610.156	529.309	487.162	631.869	692.644	515.631	378.534	401.07	414.095	393.29	496.68	495.597	505.299	444.634	344.694	403.077	351.906	327.675	344.287	281.089	345.406	389.878	311.131	331.871
314441	72.5996	45.5911	74.0554	84.5959	116.951	75.4606	52.3578	103.668	74.6014	63.1531	82.3771	95.72	72.8893	59.8779	69.3688	89.6379	86.7622	81.5562	81.974	68.8466	94.2604	70.9498	85.0066	107.808	71.9276
259237	81.82065	89.657355	86.09255	121.85855	125.03365	98.6499	101.61005	114.36685	96.6273	86.6407	155.14565	162.75375	135.85185	129.5509	127.0979	171.4107	176.35375	133.5838	218.6547	164.4933	166.41175	237.405345	154.8042	179.9964	195.66085
29316	18.7008	12.9724	9.86475	29.6458	23.8194	69.4525	65.4021	119.277	80.0985	91.3742	40.2456	105.911	90.229	45.9197	73.0702	94.1601	127.093	55.4452	104.216	21.2138	37.7223	50.0948	47.7993	28.7595	58.4521
500945	1.04131	0.317882	0.431273	5.27925	1.76739	1.12395	1.50023	0.41913	0.420751	0.421844	0.906014	1.53003	1.2977	0.673198	1.106	1.02521	1.52212	2.00918	1.83708	0.9068	1.52179	2.45338	1.92663	2.64818	1.28718
313581	146.959	127.653	129.511	263.477	99.68	47.3779	90.3006	89.7736	94.3455	97.9892	58.597	69.9335	99.2674	77.4054	71.3554	92.8881	71.4468	135.678	109.655	83.8916	92.5079	102.135	97.1862	133.871	67.6134
308318	33.1336	17.1176	18.2281	27.4376	48.4078	22.5414	9.73603	31.126	35.0212	22.2152	40.6864	28.7693	36.1232	28.5786	29.4352	39.8419	23.8783	42.4511	53.4706	21.2825	38.896	40.4603	37.7763	37.8651	42.2715
300676	1123.15	1125.03	1272.5	1223.68	994.196	842.604	1052.54	861.655	952.683	649	1092.75	1222.98	1026.46	824.626	928.192	753.259	1004.42	879.38	1278.33	1054.19	985.153	1306.59	825.375	1080.83	1031.82
50658	87.4677	123.21	122.048	111.202	102.752	230.335	173.299	120.976	226.538	147.299	56.415	109.181	147.516	220.78	155.047	107.941	134.882	99.7533	88.7844	171.75	193.416	257.293	148.9	76.6197	183.29
64152	764.906	733.3095	680.051	685.0485	589.911	840.1205	802.2185	544.3565	670.1995	604.281	443.947	507.702	539.2255	621.984	572.492	462.372	436.1515	494.6545	491.784	550.4775	657.3565	698.9145	612.9915	504.666	529.446
100360501	463.334	571.355	532.218	468.295	474.59	551.718	504.735	452.048	526.695	446.227	371.088	397.26	444.02	489.42	402.682	397.18	493.787	497.444	482.519	447.617	558.509	500.27	428.158	448.812	420.002
362699	678.285	826.587	797.788	735.1325	773.3525	886.492	717.0945	847.9225	797.411	653.5435	741.495	666.025	728.2325	731.883	783.5925	736.429	808.604	675.6405	735.796	712.9875	760.1645	885.735	715.64	699.0045	724.1985
287278	121.821	118.44805	119.69	114.5291	97.95175	104.222	112.1965	98.09965	118.172	78.7483	87.82035	86.9221	80.85515	90.9267	91.38595	74.27895	91.8539	87.42775	91.1389	80.296	114.47485	135.436	109.8735	94.4244	113.38465
303518	116.56	99.2318	121.031	96.6208	75.2337	100.446	161.426	95.3441	98.2757	115.413	128.055	69.3661	83.7151	80.0992	62.3725	132.677	86.0682	102.414	88.3285	96.5916	82.2603	83.3237	85.1973	94.1694	77.0109
294335	40.62405	34.4904	32.37345	43.64385	41.5888	38.98215	40.2455	40.52465	36.2673	42.1975	47.64065	51.763	31.38839	30.98195	40.94405	21.7322	33.13824	38.01925	36.3348	21.996115	30.2932	44.37665	26.34752	47.1361	38.02495
246215	338.148	390.498	278.275	250.546	385.544	315.5	354.702	260.669	331.801	316.885	286.379	345.459	387.818	302.909	338.448	280.063	329.617	316.113	315.112	325.064	305.453	341.547	260.589	389.96	367.663
360664	92.0339	88.6543	105.92	77.2075	107.115	100.788	124.963	78.3062	144.771	101.113	76.3804	121.702	117.736	112.162	178.594	75.4641	100.42	206.947	107.793	110.643	134.273	118.327	117.11	109.388	127.286
24253	1502.4	1486.79	2166.36	1930.91	2087.01	1550.41	1538	1016.06	1378.11	1087.29	1230.86	1477.35	933.973	1119.16	1042.83	1092.44	939.917	887.487	1027.53	1072.74	1057.35	1105.65	1322.94	800.44	930.109
25549	27.134	19.69575	32.11155	50.62185	34.24025	23.16517	23.83255	45.7633	35.7998	45.8884	44.1853	46.4431	20.1621	28.9267	39.63195	39.8191	37.10475	50.91655	23.323455	48.14925	36.53025	31.5853	41.49365	43.92535	35.98375
25257	4700.97	4675.13	4269.88	4674.07	4745.31	4220.04	4906.39	3809.29	3886.57	3238.96	4105.48	3912.92	4563.28	4314.52	3915.86	3606.31	3919.17	3768.53	4144.3	4136.68	4482.65	4417.07	4043.54	4559.49	4359.08
64472	134.286	151.891	138.404	169.393	207.344	152.197	195.16	208.386	191.346	226.79	172.068	188.855	256.598	203.894	185.925	223.2	192.942	190.837	214.126	174.616	196.484	200.45	205.356	226.383	215.354
60460	3.446205	7.086795	3.66411	8.48468	5.4418	1.6634485	2.088795	7.20007	0.926157	9.4667	6.161225	3.858415	7.70932	0.97214	3.134594	1.667553	2.6884105	2.621065	2.467715	7.187985	1.95089	1.52292	5.198265	7.78148	13.41075
25489	657.98845	574.4138233	670.7054967	717.9236	536.2743983	586.9570833	603.7732667	547.6637167	599.7388167	636.7577667	639.25625	495.5606	640.9939667	562.3842167	547.4701833	620.8802	644.6460833	577.14895	637.4722333	557.3936833	571.5539833	602.5830667	573.9516167	541.4069667	648.1866167
