"id"	"X66_D0"	"X68_D0"	"X69_D0"	"X66_D4"	"X68_D4"	"X69_D4"	"X66_D7"	"X68_D7"	"X69_D7"	"X66_D28"	"X68_D28"	"X69_D28"
"ENSMMUG00000000391"	274	167	111	278	271	501	744	732	847	141	99	85
"ENSMMUG00000000392"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000396"	340	276	294	236	281	247	232	213	240	460	558	208
"ENSMMUG00000000397"	368	138	107	190	153	161	380	288	498	159	126	40
"ENSMMUG00000000398"	34	6	18	11	0	18	44	53	53	9	4	4
"ENSMMUG00000000399"	3260	9746	9071	3795	6236	6079	2001	941	884	3779	12838	3808
"ENSMMUG00000000400"	422	923	942	297	505	501	223	79	82	390	1014	272
"ENSMMUG00000000401"	26	23	29	35	27	63	53	41	108	13	23	9
"ENSMMUG00000000402"	17	16	40	3	5	8	0	2	1	23	24	24
"ENSMMUG00000000404"	281	690	1063	226	151	253	35	14	12	404	523	545
"ENSMMUG00000000406"	21	10	51	13	6	16	5	1	5	16	8	23
"ENSMMUG00000000407"	0	1	0	0	0	0	1	1	12	1	0	0
"ENSMMUG00000000408"	1	1	0	0	2	1	2	1	5	6	0	0
"ENSMMUG00000000411"	416	425	303	501	354	410	670	715	565	551	566	297
"ENSMMUG00000000413"	758	473	588	2618	3100	3239	3599	3733	3497	1063	905	505
"ENSMMUG00000000414"	0	0	2	0	0	0	0	2	0	0	0	0
"ENSMMUG00000000415"	8	2	62	4	4	12	103	61	258	3	9	27
"ENSMMUG00000000416"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000417"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000418"	1	0	1	0	0	0	0	0	2	0	0	0
"ENSMMUG00000000419"	2326	834	1105	4713	4250	5441	6043	7153	8592	1504	1518	869
"ENSMMUG00000000420"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000421"	4242	1713	2373	3415	2245	3090	3836	3710	7501	4413	3571	1781
"ENSMMUG00000000422"	843	1230	1121	647	726	594	359	280	308	1166	1126	826
"ENSMMUG00000000424"	1126	586	708	1370	1466	1785	1452	1155	1257	1001	1196	617
"ENSMMUG00000000425"	2354	942	1790	2378	2541	2950	1955	1726	2189	1616	1691	815
"ENSMMUG00000000426"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000427"	178	195	199	547	327	325	479	456	626	169	245	94
"ENSMMUG00000000428"	1423	779	1177	2310	2765	2856	2104	1592	2510	1522	1722	592
"ENSMMUG00000000429"	4	6	3	3	0	0	1	0	2	0	0	0
"ENSMMUG00000000430"	0	0	0	2	0	0	2	2	0	0	0	0
"ENSMMUG00000000431"	11	8	2	10	14	9	38	43	19	4	18	2
"ENSMMUG00000000433"	12	1	1	0	0	0	0	3	1	2	0	0
"ENSMMUG00000000434"	122	135	146	151	123	118	192	110	99	212	236	91
"ENSMMUG00000000435"	89	52	83	77	32	56	100	31	48	145	102	47
"ENSMMUG00000000436"	2	1	3	7	5	2	6	4	1	5	3	0
"ENSMMUG00000000438"	9	3	5	2	5	4	2	1	4	4	8	8
"ENSMMUG00000000439"	5802	5650	2764	22978	13251	17565	16051	10043	23859	3116	6276	2530
"ENSMMUG00000000441"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000442"	377	222	308	273	221	230	205	161	248	495	265	212
"ENSMMUG00000000443"	2	1	9	7	0	2	11	1	0	6	0	2
"ENSMMUG00000000446"	287	125	239	210	252	236	199	179	198	342	320	84
"ENSMMUG00000000447"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000000448"	1	0	0	0	1	0	0	0	0	0	0	0
"ENSMMUG00000000449"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000450"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000451"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000452"	23	22	10	33	16	30	18	12	18	34	26	11
"ENSMMUG00000000453"	14	7	13	12	15	38	7	10	9	12	8	3
"ENSMMUG00000000454"	48	160	139	61	61	72	234	143	55	54	216	63
"ENSMMUG00000000455"	2745	1341	1963	1903	2252	2433	2447	2445	2330	1538	1856	712
"ENSMMUG00000000456"	0	1	0	1	0	1	0	2	2	0	3	0
"ENSMMUG00000000457"	3310	5172	6360	3570	3336	3219	4205	2127	2889	3676	6478	2655
"ENSMMUG00000000458"	3	2	10	3	2	4	13	9	8	5	8	18
"ENSMMUG00000000459"	519	376	456	422	447	547	556	456	715	580	601	285
"ENSMMUG00000000460"	12	34	16	6	0	6	4	1	3	38	16	6
"ENSMMUG00000000461"	761	700	572	783	898	941	857	990	1173	788	784	501
"ENSMMUG00000000462"	2964	3265	2183	4279	3086	3125	5018	3673	6862	1882	3524	1195
"ENSMMUG00000000463"	0	0	2	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000464"	7156	3199	3705	6394	5470	5191	5629	3679	5355	6601	6854	2116
"ENSMMUG00000000465"	182	127	62	161	163	229	351	371	402	88	62	56
"ENSMMUG00000000466"	775	467	293	1457	439	603	945	652	1327	216	204	220
"ENSMMUG00000000467"	1	0	1	1	1	1	2	1	0	5	0	0
"ENSMMUG00000000468"	236	251	294	186	246	279	141	29	83	255	357	120
"ENSMMUG00000000469"	9	24	60	63	34	79	30	25	45	8	29	21
"ENSMMUG00000000470"	626	1431	1229	2861	1960	3348	1645	1715	3420	757	1598	492
"ENSMMUG00000000471"	2	1	0	0	2	0	1	1	0	0	2	0
"ENSMMUG00000000472"	0	0	0	1	0	0	4	4	1	0	0	0
"ENSMMUG00000000473"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000474"	13	15	16	11	12	12	3	2	2	4	11	0
"ENSMMUG00000000475"	22	23	38	58	34	29	64	36	41	11	12	5
"ENSMMUG00000000476"	42	270	141	8	354	111	7	48	13	19	143	91
"ENSMMUG00000000477"	3	1	1	0	3	1	11	14	10	2	3	0
"ENSMMUG00000000478"	265	207	204	327	291	390	463	375	432	235	236	143
"ENSMMUG00000000479"	1	0	2	1	1	0	0	2	1	2	2	1
"ENSMMUG00000000480"	2	1	3	0	0	3	8	6	4	2	1	0
"ENSMMUG00000000481"	89	57	88	156	237	237	52	40	30	57	81	49
"ENSMMUG00000000482"	1	0	2	0	0	1	5	1	2	0	0	8
"ENSMMUG00000000484"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000485"	0	7	6	0	1	2	1	5	0	0	3	0
"ENSMMUG00000000486"	74	153	71	220	228	117	97	102	142	94	489	56
"ENSMMUG00000000488"	0	0	0	0	1	0	1	2	1	0	0	0
"ENSMMUG00000000489"	907	579	737	1031	1227	1233	1397	842	1600	1022	1204	471
"ENSMMUG00000000490"	40	22	42	49	64	71	37	34	58	25	16	3
"ENSMMUG00000000491"	77	43	46	38	55	53	42	56	51	32	50	11
"ENSMMUG00000000492"	19	6	5	8	4	7	4	7	10	35	9	5
"ENSMMUG00000000493"	10	9	2	5	4	6	1	3	3	5	10	0
"ENSMMUG00000000494"	52	33	22	34	84	32	44	42	21	40	54	7
"ENSMMUG00000000495"	134	76	106	61	88	88	153	127	208	190	162	70
"ENSMMUG00000000496"	351	190	280	323	420	489	410	258	364	843	718	322
"ENSMMUG00000000497"	13	2	5	1	0	1	1	0	0	6	6	0
"ENSMMUG00000000498"	1085	686	827	1431	1366	1247	750	687	718	570	680	293
"ENSMMUG00000000500"	1	0	1	0	1	0	3	4	2	0	0	0
"ENSMMUG00000000501"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000502"	117	69	94	85	128	134	149	96	143	146	127	33
"ENSMMUG00000000504"	4248	1664	3132	3377	3338	4422	2613	2089	2354	3965	3745	1552
"ENSMMUG00000000505"	189	114	185	160	152	163	80	69	43	262	175	104
"ENSMMUG00000000506"	2	3	1	2	0	0	7	7	0	0	1	0
"ENSMMUG00000000507"	1	110	16	7	42	3	7	4	0	8	113	0
"ENSMMUG00000000508"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000509"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000511"	427	113	239	796	592	906	892	767	1038	261	228	123
"ENSMMUG00000000512"	1187	1145	1677	1374	1856	2092	3190	2440	4106	884	1947	675
"ENSMMUG00000000513"	1	10	6	1	7	3	5	1	1	0	21	1
"ENSMMUG00000000514"	1	3	3	22	26	25	16	21	27	7	6	0
"ENSMMUG00000000515"	3	1	2	2	0	2	1	6	0	12	5	10
"ENSMMUG00000000517"	1990	1069	1228	1432	1097	869	573	320	451	2056	2276	592
"ENSMMUG00000000519"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000520"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000521"	183	51	21	29	9	3	11	3	4	266	166	17
"ENSMMUG00000000522"	18	31	18	16	19	20	10	9	13	31	15	9
"ENSMMUG00000000523"	77	37	54	52	41	46	57	33	37	112	84	30
"ENSMMUG00000000524"	2	0	0	1	1	2	0	0	0	0	0	0
"ENSMMUG00000000525"	105	53	100	110	202	135	62	49	41	60	127	35
"ENSMMUG00000000526"	9	6	11	6	11	15	15	17	13	25	6	1
"ENSMMUG00000000527"	2	2	0	3	1	0	7	4	2	0	6	4
"ENSMMUG00000000529"	0	0	1	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000531"	6	2	2	5	9	6	11	11	4	3	2	0
"ENSMMUG00000000532"	24	12	20	21	25	34	24	33	45	20	12	1
"ENSMMUG00000000533"	4	0	2	8	9	10	11	7	8	5	0	4
"ENSMMUG00000000534"	0	1	1	2	0	1	1	0	0	1	0	0
"ENSMMUG00000000535"	2186	2813	3157	1711	1919	2034	1256	840	1297	2824	4383	1648
"ENSMMUG00000000536"	0	0	0	0	1	0	0	1	1	0	0	0
"ENSMMUG00000000537"	544	470	512	65	146	159	1605	621	777	847	766	443
"ENSMMUG00000000539"	0	0	0	0	1	0	1	0	0	0	0	0
"ENSMMUG00000000540"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000541"	823	273	612	599	805	858	732	577	526	610	681	318
"ENSMMUG00000000542"	79	25	71	74	14	73	17	17	15	116	37	30
"ENSMMUG00000000543"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000544"	0	2	1	0	1	1	0	1	0	0	0	0
"ENSMMUG00000000545"	5	0	11	4	2	2	6	5	5	2	3	3
"ENSMMUG00000000546"	1423	961	1276	594	390	648	362	212	324	1022	1095	476
"ENSMMUG00000000547"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000548"	0	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000000549"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000550"	0	0	1	0	0	0	0	0	1	0	0	0
"ENSMMUG00000000551"	0	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000000552"	1	0	0	1	0	0	1	0	1	0	0	0
"ENSMMUG00000000553"	513	248	455	340	431	495	405	426	482	643	710	296
"ENSMMUG00000000554"	9	6	5	3	3	5	24	60	24	3	37	0
"ENSMMUG00000000555"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000556"	13	12	20	6	6	2	20	32	21	9	23	12
"ENSMMUG00000000558"	4	1	4	4	1	6	1	2	3	0	3	4
"ENSMMUG00000000560"	7	13	12	3	3	12	5	7	1	11	1	2
"ENSMMUG00000000561"	0	0	1	0	0	0	2	3	2	0	0	0
"ENSMMUG00000000563"	2	0	0	3	1	0	2	1	1	0	0	0
"ENSMMUG00000000565"	100	35	72	71	73	59	30	16	10	68	76	39
"ENSMMUG00000000566"	4	2	0	2	1	0	53	45	48	0	2	0
"ENSMMUG00000000567"	8	17	10	11	19	15	16	21	21	2	17	11
"ENSMMUG00000000568"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000570"	0	0	1	0	0	0	1	3	0	0	0	0
"ENSMMUG00000000571"	114	92	100	97	136	114	37	42	26	133	165	86
"ENSMMUG00000000572"	237	202	235	342	361	410	202	187	169	246	233	114
"ENSMMUG00000000573"	1631	1085	978	672	883	617	450	331	249	2233	2568	762
"ENSMMUG00000000574"	61	43	37	19	44	21	5	13	6	34	32	14
"ENSMMUG00000000575"	47	21	37	24	37	19	21	30	18	48	43	9
"ENSMMUG00000000576"	3	2	1	0	3	0	2	1	0	0	0	0
"ENSMMUG00000000577"	288	167	206	219	281	269	194	115	91	265	323	153
"ENSMMUG00000000578"	0	0	1	0	0	0	1	2	0	0	0	0
"ENSMMUG00000000579"	253	691	464	83	53	84	9	41	8	162	205	199
"ENSMMUG00000000580"	3	5	2	0	2	2	4	6	3	0	3	0
"ENSMMUG00000000582"	604	422	609	399	396	522	310	342	255	685	594	421
"ENSMMUG00000000583"	2	7	2	4	1	0	1	2	1	4	5	0
"ENSMMUG00000000584"	1	0	0	3	4	5	4	6	9	0	0	0
"ENSMMUG00000000585"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000586"	9	5	6	6	4	1	1	1	2	10	3	2
"ENSMMUG00000000587"	113	115	81	119	123	106	78	73	59	148	151	57
"ENSMMUG00000000588"	15	23	23	8	13	10	10	12	13	20	32	6
"ENSMMUG00000000589"	87	53	70	84	70	115	53	60	72	87	33	40
"ENSMMUG00000000590"	30	104	58	65	63	45	37	58	22	28	72	34
"ENSMMUG00000000591"	214	92	44	576	344	561	687	298	244	58	59	17
"ENSMMUG00000000592"	6	198	26	268	106	17	34	27	8	16	2	18
"ENSMMUG00000000594"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000595"	7	30	19	1	10	3	4	25	2	8	56	3
"ENSMMUG00000000596"	107	73	95	73	81	142	110	108	88	73	71	52
"ENSMMUG00000000598"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000000599"	111	84	109	104	105	130	74	77	53	124	127	69
"ENSMMUG00000000600"	0	0	1	8	2	0	0	3	1	0	0	0
"ENSMMUG00000000601"	3	1	3	13	10	12	5	6	16	0	0	3
"ENSMMUG00000000602"	3	0	0	1	0	1	0	1	0	3	0	1
"ENSMMUG00000000603"	1	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000604"	1	3	4	0	0	4	1	1	2	0	0	0
"ENSMMUG00000000605"	507	236	334	261	313	357	387	372	394	737	863	267
"ENSMMUG00000000608"	1	0	0	0	0	1	0	0	0	0	0	0
"ENSMMUG00000000609"	31	10	21	21	21	63	38	35	34	55	21	7
"ENSMMUG00000000610"	279	231	119	494	324	504	940	778	307	302	209	98
"ENSMMUG00000000612"	110	106	114	59	76	86	40	22	17	240	208	60
"ENSMMUG00000000613"	110	92	134	86	111	183	42	64	48	140	177	49
"ENSMMUG00000000614"	0	1	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000615"	10	23	15	12	23	40	6	14	12	10	23	3
"ENSMMUG00000000616"	0	0	2	2	1	3	0	0	0	0	0	0
"ENSMMUG00000000617"	0	0	1	12	3	5	10	44	39	0	1	0
"ENSMMUG00000000618"	738	366	449	686	768	857	1130	1143	1366	647	654	314
"ENSMMUG00000000619"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000620"	37	19	30	16	18	23	124	95	174	35	46	20
"ENSMMUG00000000621"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000622"	16	22	23	12	18	20	5	15	17	30	19	18
"ENSMMUG00000000623"	8	17	6	34	39	8	7	6	7	10	38	0
"ENSMMUG00000000625"	5	4	2	0	4	0	1	6	1	1	9	0
"ENSMMUG00000000626"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000628"	1888	891	1765	1998	2388	2584	1055	901	1219	1487	1515	795
"ENSMMUG00000000629"	7	5	6	2	1	8	5	3	5	2	4	0
"ENSMMUG00000000630"	3517	1379	2054	3217	3160	4518	3945	3366	3869	2747	2577	1108
"ENSMMUG00000000632"	170	91	140	240	282	315	235	208	230	132	96	67
"ENSMMUG00000000633"	40	36	33	36	23	41	30	30	13	51	16	7
"ENSMMUG00000000634"	73	36	67	49	48	71	45	91	51	44	39	47
"ENSMMUG00000000635"	0	0	0	0	0	1	0	1	1	0	0	0
"ENSMMUG00000000637"	4	9	26	2	6	8	98	15	18	14	8	19
"ENSMMUG00000000638"	1	0	1	0	0	0	1	2	0	0	0	0
"ENSMMUG00000000639"	2	0	0	0	0	0	1	3	1	0	0	0
"ENSMMUG00000000640"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000641"	30	72	51	39	52	24	11	3	26	20	26	30
"ENSMMUG00000000642"	2366	1351	2133	1748	2125	2115	856	1002	1056	1817	2181	959
"ENSMMUG00000000643"	1563	721	1012	2583	1604	2246	2584	2365	4849	1615	1371	534
"ENSMMUG00000000644"	326	176	236	176	280	263	172	136	199	169	226	114
"ENSMMUG00000000645"	237	86	245	258	280	267	156	116	197	251	236	109
"ENSMMUG00000000646"	177	316	120	147	154	329	397	565	247	229	134	91
"ENSMMUG00000000647"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000648"	67	31	39	10	12	7	4	5	4	80	64	43
"ENSMMUG00000000649"	20	9	29	29	46	77	12	37	40	24	15	6
"ENSMMUG00000000651"	213	280	209	82	138	89	105	99	63	190	1072	114
"ENSMMUG00000000652"	2116	910	1982	2143	2211	2598	1559	1334	2032	1856	2114	854
"ENSMMUG00000000653"	188	135	221	170	67	46	189	167	216	296	421	84
"ENSMMUG00000000654"	33	32	38	21	24	37	45	91	43	23	31	16
"ENSMMUG00000000655"	194	95	94	46	68	34	18	27	15	160	232	44
"ENSMMUG00000000657"	2	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000658"	1	0	0	2	0	0	2	4	1	0	0	0
"ENSMMUG00000000659"	0	0	0	1	0	0	0	0	1	0	0	0
"ENSMMUG00000000660"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000661"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000000662"	2970	1655	4931	48617	37918	54436	59422	32539	59730	2480	3722	1641
"ENSMMUG00000000663"	1157	678	1257	8996	7543	11651	9345	6823	11305	1121	1177	585
"ENSMMUG00000000664"	521	335	418	174	130	128	58	71	30	634	718	193
"ENSMMUG00000000665"	3	1	3	31	11	19	22	2	14	2	4	0
"ENSMMUG00000000667"	250	149	238	97	160	190	68	60	35	265	269	142
"ENSMMUG00000000668"	0	0	1	5	3	11	11	9	7	0	3	0
"ENSMMUG00000000669"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000670"	878	648	882	733	931	950	1028	833	981	708	1024	410
"ENSMMUG00000000671"	1592	872	886	1004	1350	1377	1115	972	844	2112	1959	664
"ENSMMUG00000000672"	102	45	10	4003	771	1410	3504	1147	4376	6	8	2
"ENSMMUG00000000673"	1	0	0	1	1	1	2	2	2	1	2	0
"ENSMMUG00000000674"	72	72	50	148	75	111	97	92	123	53	76	10
"ENSMMUG00000000675"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000676"	646	298	506	664	603	682	601	389	767	866	743	406
"ENSMMUG00000000677"	745	278	631	799	732	1162	596	965	1197	544	597	362
"ENSMMUG00000000678"	3	2	3	1	0	0	0	3	1	3	4	0
"ENSMMUG00000000680"	1	0	0	1	0	0	3	3	3	1	0	0
"ENSMMUG00000000681"	79	40	32	132	211	210	450	333	94	71	116	9
"ENSMMUG00000000682"	510	230	384	524	537	435	526	279	295	334	386	139
"ENSMMUG00000000683"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000684"	337	188	344	313	298	323	208	135	164	351	456	154
"ENSMMUG00000000685"	0	0	1	3	0	3	12	7	11	0	0	0
"ENSMMUG00000000686"	0	1	3	0	0	0	18	16	9	0	0	0
"ENSMMUG00000000687"	7	2	3	153	81	198	143	93	178	15	10	0
"ENSMMUG00000000688"	599	204	205	82	25	26	29	20	9	597	458	131
"ENSMMUG00000000689"	43	21	38	43	77	77	54	72	51	45	44	49
"ENSMMUG00000000690"	11	11	13	9	8	11	112	115	40	10	5	1
"ENSMMUG00000000692"	89	35	71	79	49	134	26	32	23	99	86	33
"ENSMMUG00000000693"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000694"	40	7	18	8	12	14	15	11	16	28	32	11
"ENSMMUG00000000695"	989	1276	1113	1748	2219	1852	2407	1884	2024	1005	1352	461
"ENSMMUG00000000696"	92	37	82	61	75	61	23	18	22	87	43	19
"ENSMMUG00000000697"	1	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000698"	0	0	0	0	0	0	0	2	4	0	0	0
"ENSMMUG00000000699"	1803	1052	1463	2419	2495	2338	1241	810	1237	1124	1424	408
"ENSMMUG00000000700"	247	176	185	270	200	287	445	414	370	242	233	160
"ENSMMUG00000000701"	1	1	2	0	0	1	1	0	0	0	0	0
"ENSMMUG00000000703"	39	4	20	11	36	22	49	69	27	32	12	14
"ENSMMUG00000000704"	905	706	811	647	764	532	421	341	345	630	774	334
"ENSMMUG00000000705"	1	3	0	1	0	0	2	4	3	0	0	0
"ENSMMUG00000000706"	2222	586	1273	1296	2358	1560	1386	735	296	1747	2118	515
"ENSMMUG00000000707"	64	41	33	68	65	185	274	531	459	48	53	15
"ENSMMUG00000000709"	0	1	3	1	1	6	3	1	1	1	1	5
"ENSMMUG00000000710"	0	0	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000000711"	2	4	2	1	7	5	0	2	1	7	9	10
"ENSMMUG00000000712"	2	15	0	3	11	0	2	5	3	0	16	0
"ENSMMUG00000000713"	31	13	24	15	17	32	17	9	16	13	8	5
"ENSMMUG00000000715"	0	0	0	1	0	1	0	0	0	1	0	0
"ENSMMUG00000000716"	15	3	14	14	12	28	16	23	26	19	15	2
"ENSMMUG00000000717"	54	51	61	38	40	44	31	15	21	27	33	12
"ENSMMUG00000000718"	66	65	76	73	43	63	24	49	37	84	110	45
"ENSMMUG00000000719"	24	23	18	38	19	7	50	42	80	27	21	36
"ENSMMUG00000000720"	0	0	2	0	0	0	0	1	1	0	0	0
"ENSMMUG00000000721"	1249	943	1147	981	855	755	1186	697	819	1911	1790	757
"ENSMMUG00000000722"	5107	19107	9125	16813	13531	4248	3231	2203	2649	5044	10130	4751
"ENSMMUG00000000723"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000724"	3	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000725"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000726"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000727"	0	1	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000000728"	0	0	0	1	0	0	2	0	0	0	0	0
"ENSMMUG00000000729"	27	34	34	540	575	779	395	270	500	47	42	43
"ENSMMUG00000000730"	181	813	212	2932	994	282	2036	688	478	62	22	120
"ENSMMUG00000000731"	47	13	35	69	32	58	85	78	102	58	85	50
"ENSMMUG00000000732"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000733"	0	0	0	0	5	0	1	2	3	0	0	0
"ENSMMUG00000000734"	0	3	1	0	5	3	3	1	1	0	0	2
"ENSMMUG00000000735"	345	146	214	294	285	312	463	394	589	327	465	171
"ENSMMUG00000000736"	796	234	545	590	475	766	566	560	793	672	652	372
"ENSMMUG00000000737"	85	106	92	142	125	149	60	48	48	116	64	38
"ENSMMUG00000000738"	19	7	10	24	23	18	21	13	20	24	18	8
"ENSMMUG00000000739"	5	3	3	1	3	1	1	1	1	0	1	4
"ENSMMUG00000000740"	68	30	49	81	91	152	121	173	197	66	95	45
"ENSMMUG00000000741"	79	51	51	44	24	42	90	72	67	66	51	35
"ENSMMUG00000000742"	0	0	1	0	1	0	1	1	0	0	0	0
"ENSMMUG00000000743"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000744"	0	0	2	0	1	2	0	2	1	0	0	0
"ENSMMUG00000000746"	102	78	130	91	66	93	51	46	35	108	93	58
"ENSMMUG00000000747"	76	78	76	97	84	75	146	146	159	113	84	19
"ENSMMUG00000000749"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000750"	608	279	329	837	522	683	1604	1204	1724	527	443	172
"ENSMMUG00000000751"	55	49	68	17	24	35	21	9	42	45	65	55
"ENSMMUG00000000752"	1	1	1	0	2	0	2	3	1	9	0	0
"ENSMMUG00000000753"	0	0	0	0	0	0	1	2	1	0	0	0
"ENSMMUG00000000754"	4218	1077	1624	9229	12881	14751	9593	7873	15058	2641	2229	900
"ENSMMUG00000000755"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000756"	83	111	90	118	92	131	163	162	152	94	80	54
"ENSMMUG00000000757"	1497	816	1120	3490	2621	3488	2231	2193	2588	844	807	423
"ENSMMUG00000000758"	0	0	0	0	0	0	2	0	0	0	0	0
"ENSMMUG00000000759"	2303	1173	1481	526	848	612	326	309	181	3183	3038	769
"ENSMMUG00000000760"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000761"	201	103	132	61	55	69	39	24	22	205	151	78
"ENSMMUG00000000763"	19	5	9	4	1	0	1	4	0	0	5	0
"ENSMMUG00000000764"	7	1	3	1	2	4	0	0	0	3	1	1
"ENSMMUG00000000765"	309	281	250	192	176	125	82	62	57	351	344	124
"ENSMMUG00000000766"	883	733	805	712	814	770	686	454	462	797	1177	410
"ENSMMUG00000000767"	50	13	33	29	29	52	11	11	15	38	38	16
"ENSMMUG00000000768"	11	14	30	2	10	6	35	15	36	2	60	12
"ENSMMUG00000000769"	1768	709	1132	2019	1540	2981	3668	3737	2628	1262	910	666
"ENSMMUG00000000771"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000772"	0	0	0	1	0	0	0	1	0	0	0	0
"ENSMMUG00000000773"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000774"	1	0	0	0	2	0	0	1	0	0	0	0
"ENSMMUG00000000775"	27	14	18	33	33	43	5	3	3	6	11	1
"ENSMMUG00000000776"	1	0	0	0	0	0	0	1	0	0	1	0
"ENSMMUG00000000777"	1425	845	2031	504	448	672	451	705	269	1118	1437	1004
"ENSMMUG00000000778"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000779"	976	470	871	634	747	850	508	505	517	894	1035	362
"ENSMMUG00000000780"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000781"	1	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000782"	0	1	2	0	0	2	2	3	0	0	1	0
"ENSMMUG00000000783"	0	2	2	2	1	0	2	3	0	0	2	0
"ENSMMUG00000000784"	319	334	252	332	350	287	175	134	197	300	262	54
"ENSMMUG00000000785"	0	1	0	0	0	1	1	2	0	3	1	0
"ENSMMUG00000000786"	93	62	92	96	100	107	55	39	35	117	109	40
"ENSMMUG00000000787"	820	446	905	716	994	969	365	443	493	771	732	476
"ENSMMUG00000000788"	2	1	0	4	0	7	4	2	1	4	0	3
"ENSMMUG00000000789"	95	72	118	85	109	113	61	62	68	128	125	54
"ENSMMUG00000000790"	445	198	381	478	583	801	406	372	437	335	299	117
"ENSMMUG00000000791"	515	417	415	443	440	615	970	1020	977	544	472	264
"ENSMMUG00000000792"	698	589	518	626	772	696	1228	1220	1157	901	803	315
"ENSMMUG00000000793"	402	187	269	227	291	334	137	151	125	431	282	150
"ENSMMUG00000000795"	2	8	4	11	1	7	4	4	4	25	5	5
"ENSMMUG00000000796"	50	23	30	57	49	40	32	13	15	82	58	22
"ENSMMUG00000000797"	72	71	243	29	42	42	27	28	20	65	84	135
