"id"	"X70_D0"	"X71_D0"	"X72_D0"	"X70_D4"	"X71_D4"	"X72_D4"	"X70_D7"	"X71_D7"	"X72_D7"	"X70_D28"	"X71_D28"	"X72_D28"
"ENSMMUG00000000392"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000396"	312	212	151	266	253	205	331	283	214	246	400	120
"ENSMMUG00000000397"	47	85	40	153	64	41	61	49	35	35	43	4
"ENSMMUG00000000398"	0	8	5	16	7	4	2	5	4	7	0	0
"ENSMMUG00000000399"	9697	7194	5273	5840	6456	4719	5899	5063	3889	3701	6203	2782
"ENSMMUG00000000400"	1037	611	498	635	510	489	774	518	463	356	485	173
"ENSMMUG00000000401"	13	9	13	16	14	26	11	13	15	3	10	2
"ENSMMUG00000000402"	15	19	21	10	33	29	23	30	14	0	17	0
"ENSMMUG00000000404"	822	327	541	308	273	650	339	146	466	340	395	512
"ENSMMUG00000000406"	13	11	21	2	6	8	14	19	20	1	16	28
"ENSMMUG00000000407"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000408"	1	3	0	2	0	0	0	0	0	0	1	0
"ENSMMUG00000000411"	274	192	145	343	227	252	341	386	141	147	406	134
"ENSMMUG00000000413"	254	418	247	541	538	322	579	1363	316	229	717	205
"ENSMMUG00000000414"	0	0	3	0	0	0	2	0	0	0	0	0
"ENSMMUG00000000415"	77	24	8	56	10	7	56	14	0	30	13	0
"ENSMMUG00000000416"	0	0	0	0	0	0	0	0	0	2	0	0
"ENSMMUG00000000417"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000418"	0	0	0	2	0	0	2	2	0	1	0	0
"ENSMMUG00000000419"	946	1415	855	2248	1407	751	1155	1341	850	549	1265	465
"ENSMMUG00000000420"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000421"	2527	2266	1806	3007	1923	1654	2388	2116	1585	1593	2695	1103
"ENSMMUG00000000422"	570	434	692	386	296	954	491	565	709	465	744	431
"ENSMMUG00000000424"	716	673	414	860	593	434	552	721	338	436	875	151
"ENSMMUG00000000425"	1841	1659	1173	1945	1439	1307	1999	1954	1109	927	1429	338
"ENSMMUG00000000426"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000427"	166	256	131	168	204	116	206	437	150	76	192	58
"ENSMMUG00000000428"	985	1001	635	1190	1043	704	1122	1683	681	686	1073	353
"ENSMMUG00000000429"	0	1	10	1	0	0	0	2	0	0	0	0
"ENSMMUG00000000430"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000431"	0	21	5	4	4	1	1	4	7	4	8	0
"ENSMMUG00000000433"	0	3	4	0	0	0	1	3	0	0	0	0
"ENSMMUG00000000434"	138	129	131	89	175	187	119	274	168	107	293	59
"ENSMMUG00000000435"	112	54	123	64	72	92	90	72	100	76	119	36
"ENSMMUG00000000436"	0	1	2	2	0	0	0	1	0	0	0	0
"ENSMMUG00000000438"	4	9	6	7	10	13	9	6	2	2	4	0
"ENSMMUG00000000439"	1486	3708	1290	4404	3856	1391	1698	2699	1043	1643	3358	1719
"ENSMMUG00000000441"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000442"	334	300	237	271	172	254	351	309	224	251	352	109
"ENSMMUG00000000443"	9	2	0	2	0	0	0	2	0	0	0	0
"ENSMMUG00000000446"	272	329	137	220	223	150	222	417	178	137	312	67
"ENSMMUG00000000447"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000448"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000449"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000450"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000451"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000452"	10	6	9	4	14	18	6	13	9	4	26	0
"ENSMMUG00000000453"	0	4	11	4	4	6	1	8	9	0	5	9
"ENSMMUG00000000454"	77	128	77	91	121	49	63	72	53	53	142	57
"ENSMMUG00000000455"	1939	1865	1321	2655	1535	1350	1801	1806	1058	761	1187	335
"ENSMMUG00000000456"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000457"	3437	3940	3337	2265	3286	3490	2575	3703	3022	1726	4426	1456
"ENSMMUG00000000458"	8	23	14	1	26	4	3	16	11	6	36	0
"ENSMMUG00000000459"	411	343	294	367	298	388	422	436	290	201	482	124
"ENSMMUG00000000460"	12	4	12	2	2	26	2	7	17	2	3	1
"ENSMMUG00000000461"	408	473	344	601	381	432	342	552	480	292	626	245
"ENSMMUG00000000462"	1781	2240	1338	2470	1673	1507	1409	1662	1111	969	1904	600
"ENSMMUG00000000463"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000464"	4340	4048	2836	5270	3648	2889	4438	4578	2455	2447	4022	1430
"ENSMMUG00000000465"	25	112	44	123	71	62	24	68	54	25	46	39
"ENSMMUG00000000466"	235	548	164	978	337	239	295	202	153	93	194	102
"ENSMMUG00000000467"	2	1	3	2	2	0	1	0	0	10	3	0
"ENSMMUG00000000468"	358	201	140	396	181	138	509	434	136	226	258	72
"ENSMMUG00000000469"	52	9	2	21	5	7	12	11	1	23	14	12
"ENSMMUG00000000470"	2318	306	334	796	246	323	1020	560	198	813	346	126
"ENSMMUG00000000471"	1	2	13	1	0	5	0	0	0	0	0	0
"ENSMMUG00000000472"	0	0	0	0	0	0	0	4	0	0	0	0
"ENSMMUG00000000473"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000474"	8	8	20	16	2	14	6	7	7	0	3	5
"ENSMMUG00000000475"	12	23	13	13	15	21	16	26	7	0	4	13
"ENSMMUG00000000476"	96	109	91	119	80	136	96	156	79	61	116	38
"ENSMMUG00000000477"	1	2	13	1	0	4	0	1	0	0	0	5
"ENSMMUG00000000478"	113	100	168	130	129	195	140	223	176	57	176	60
"ENSMMUG00000000479"	2	1	2	1	0	5	3	1	0	9	4	0
"ENSMMUG00000000480"	2	2	2	0	0	6	6	0	3	0	7	9
"ENSMMUG00000000481"	78	52	59	117	92	80	79	110	41	36	35	17
"ENSMMUG00000000482"	0	1	6	1	0	0	0	0	1	0	0	0
"ENSMMUG00000000484"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000485"	2	2	2	1	0	17	1	6	7	0	0	0
"ENSMMUG00000000486"	75	37	23	77	44	45	115	134	58	92	90	30
"ENSMMUG00000000488"	0	0	4	0	0	0	0	0	1	0	1	0
"ENSMMUG00000000489"	682	621	468	701	697	530	889	911	418	482	827	246
"ENSMMUG00000000490"	31	27	13	29	20	29	27	36	19	22	12	7
"ENSMMUG00000000491"	27	20	15	41	17	28	18	31	25	14	55	8
"ENSMMUG00000000492"	2	2	8	1	2	9	2	9	0	0	2	0
"ENSMMUG00000000493"	0	2	30	3	1	23	2	4	8	0	7	0
"ENSMMUG00000000494"	49	55	18	54	30	14	63	28	27	14	13	0
"ENSMMUG00000000495"	136	99	75	108	63	44	125	56	62	92	150	34
"ENSMMUG00000000496"	326	225	289	309	183	272	293	214	154	287	558	201
"ENSMMUG00000000497"	2	2	0	0	6	0	2	9	0	11	8	0
"ENSMMUG00000000498"	1125	1355	662	1106	990	583	1076	1144	451	441	631	146
"ENSMMUG00000000500"	0	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000501"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000502"	103	69	74	94	93	51	101	106	55	73	80	33
"ENSMMUG00000000504"	2549	1588	1861	2866	1749	1634	2304	2165	1368	1252	2093	674
"ENSMMUG00000000505"	172	89	125	165	100	170	160	124	119	101	187	86
"ENSMMUG00000000506"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000507"	4	13	0	1	9	7	4	12	0	1	10	0
"ENSMMUG00000000508"	0	1	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000509"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000511"	150	207	239	270	200	165	171	273	177	143	176	87
"ENSMMUG00000000512"	1564	1220	925	1309	1300	1048	1243	1244	918	671	1310	423
"ENSMMUG00000000513"	2	1	20	2	0	17	1	4	22	1	1	0
"ENSMMUG00000000514"	6	5	3	12	5	7	7	4	0	0	4	6
"ENSMMUG00000000515"	2	0	5	6	1	0	3	2	0	0	10	0
"ENSMMUG00000000517"	1710	1331	870	1260	1095	1228	1464	1371	910	1020	1701	511
"ENSMMUG00000000519"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000520"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000521"	39	77	23	58	129	16	50	67	10	64	258	0
"ENSMMUG00000000522"	6	8	10	4	13	26	8	27	10	0	18	6
"ENSMMUG00000000523"	13	9	38	28	22	69	14	28	51	13	50	16
"ENSMMUG00000000524"	3	1	1	0	0	0	0	0	3	0	2	0
"ENSMMUG00000000525"	88	99	64	65	97	73	93	149	47	35	71	41
"ENSMMUG00000000526"	7	25	13	13	19	10	17	13	4	3	3	0
"ENSMMUG00000000527"	2	4	15	1	5	0	4	6	0	0	0	0
"ENSMMUG00000000529"	0	1	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000000531"	3	0	3	6	1	0	6	1	0	7	0	0
"ENSMMUG00000000532"	10	32	42	33	9	40	24	11	30	3	5	0
"ENSMMUG00000000533"	1	0	0	2	0	0	1	2	0	0	4	0
"ENSMMUG00000000534"	0	0	17	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000535"	2562	2706	1906	1891	2164	2297	1831	2129	1675	1527	3165	1172
"ENSMMUG00000000536"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000537"	284	593	290	455	478	356	351	471	304	341	908	130
"ENSMMUG00000000539"	0	0	5	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000540"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000541"	568	434	332	580	324	267	481	473	265	291	429	133
"ENSMMUG00000000542"	64	40	94	58	18	53	58	28	137	53	21	33
"ENSMMUG00000000543"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000544"	0	0	11	0	0	32	0	0	15	0	0	7
"ENSMMUG00000000545"	10	7	15	6	4	6	12	8	8	0	3	0
"ENSMMUG00000000546"	1673	754	1612	1276	799	1590	1076	663	1348	453	584	442
"ENSMMUG00000000547"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000548"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000549"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000550"	0	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000551"	0	0	3	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000552"	0	1	1	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000553"	198	204	206	219	151	243	158	229	215	186	465	172
"ENSMMUG00000000554"	6	2	6	6	3	0	8	9	0	0	2	0
"ENSMMUG00000000555"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000556"	5	3	11	10	3	3	0	11	9	2	6	0
"ENSMMUG00000000558"	4	15	0	8	3	1	5	3	5	0	3	0
"ENSMMUG00000000560"	0	0	12	0	0	18	1	1	12	0	3	1
"ENSMMUG00000000561"	0	0	3	0	0	0	3	1	0	0	0	2
"ENSMMUG00000000563"	0	0	0	1	0	0	0	1	0	0	0	0
"ENSMMUG00000000565"	63	33	63	38	39	46	56	45	76	27	37	11
"ENSMMUG00000000566"	0	1	1	3	0	0	0	0	0	0	0	0
"ENSMMUG00000000567"	0	8	9	9	2	15	6	3	1	0	1	15
"ENSMMUG00000000568"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000570"	0	0	8	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000571"	126	118	73	82	72	116	127	144	75	56	135	26
"ENSMMUG00000000572"	208	190	114	236	229	167	260	315	161	149	243	82
"ENSMMUG00000000573"	1064	748	746	1033	914	749	990	1092	626	719	1734	331
"ENSMMUG00000000574"	43	70	27	49	63	44	48	89	23	23	62	0
"ENSMMUG00000000575"	28	22	19	27	18	20	29	31	6	24	27	7
"ENSMMUG00000000576"	0	5	5	0	0	0	0	2	0	0	0	0
"ENSMMUG00000000577"	237	200	228	221	216	233	258	223	134	130	253	41
"ENSMMUG00000000578"	3	0	5	1	0	0	1	2	0	0	0	0
"ENSMMUG00000000579"	118	39	611	104	45	894	61	84	888	56	66	201
"ENSMMUG00000000580"	1	2	21	1	0	29	1	1	5	0	1	1
"ENSMMUG00000000582"	576	539	516	602	485	394	575	594	458	302	743	179
"ENSMMUG00000000583"	8	6	0	3	5	0	4	3	3	0	8	0
"ENSMMUG00000000584"	3	1	5	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000585"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000586"	1	0	5	3	2	1	0	1	5	0	0	6
"ENSMMUG00000000587"	72	48	53	46	64	115	83	83	53	80	148	34
"ENSMMUG00000000588"	14	5	25	8	5	8	10	15	18	4	22	18
"ENSMMUG00000000589"	4	2	42	4	10	98	7	20	42	14	9	26
"ENSMMUG00000000590"	39	35	9	34	51	25	16	41	20	3	30	9
"ENSMMUG00000000591"	22	100	56	176	68	27	52	67	41	15	24	0
"ENSMMUG00000000592"	5	48	13	3	26	19	4	72	43	1	17	0
"ENSMMUG00000000594"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000595"	21	7	7	19	2	1	21	10	1	6	27	0
"ENSMMUG00000000596"	93	121	54	114	70	73	91	81	64	47	82	23
"ENSMMUG00000000598"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000599"	27	52	111	42	64	78	35	67	59	34	74	32
"ENSMMUG00000000600"	1	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000000601"	2	1	0	0	0	7	0	1	1	0	0	0
"ENSMMUG00000000602"	0	0	4	1	0	2	0	0	0	0	0	6
"ENSMMUG00000000603"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000604"	3	4	1	1	0	1	1	0	0	0	0	0
"ENSMMUG00000000605"	269	179	244	246	182	256	170	193	225	239	406	176
"ENSMMUG00000000608"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000000609"	8	4	20	6	6	10	3	14	22	0	20	8
"ENSMMUG00000000610"	41	85	155	117	118	115	66	253	121	25	82	49
"ENSMMUG00000000612"	55	33	97	35	44	157	51	77	87	49	114	45
"ENSMMUG00000000613"	38	50	149	40	44	105	22	55	71	28	78	44
"ENSMMUG00000000614"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000615"	4	6	5	5	5	4	2	19	11	0	6	6
"ENSMMUG00000000616"	0	0	0	0	3	6	0	0	6	0	0	0
"ENSMMUG00000000617"	0	0	0	0	0	0	3	0	0	0	0	0
"ENSMMUG00000000618"	540	550	366	576	475	289	528	549	270	348	587	235
"ENSMMUG00000000619"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000620"	17	10	24	20	17	9	16	20	17	14	25	2
"ENSMMUG00000000621"	0	0	4	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000622"	12	3	12	15	4	25	3	5	15	0	9	6
"ENSMMUG00000000623"	7	12	25	5	12	11	6	12	29	1	12	3
"ENSMMUG00000000625"	0	3	1	4	6	1	0	5	0	4	3	0
"ENSMMUG00000000626"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000628"	1580	1390	1052	1668	1402	1345	1615	1704	932	816	1606	481
"ENSMMUG00000000629"	1	1	0	4	1	1	2	2	2	0	0	0
"ENSMMUG00000000630"	2096	3281	1207	3835	2230	940	2158	2349	1035	1227	1994	628
"ENSMMUG00000000632"	65	56	96	79	49	85	55	97	109	38	57	51
"ENSMMUG00000000633"	29	25	15	38	31	16	26	25	35	15	13	0
"ENSMMUG00000000634"	29	30	49	51	23	38	35	28	14	23	30	3
"ENSMMUG00000000635"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000637"	54	14	12	36	10	6	27	5	18	13	18	13
"ENSMMUG00000000638"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000639"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000640"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000641"	72	146	53	59	89	51	118	115	61	13	70	42
"ENSMMUG00000000642"	2252	2156	1208	1940	1560	1321	2047	2050	1014	1231	1701	609
"ENSMMUG00000000643"	1230	1218	648	1294	947	751	1136	1176	587	680	1346	411
"ENSMMUG00000000644"	280	234	152	227	176	136	233	232	111	119	185	21
"ENSMMUG00000000645"	197	141	118	216	140	150	204	197	95	183	197	92
"ENSMMUG00000000646"	63	44	49	122	74	100	55	98	115	23	69	62
"ENSMMUG00000000647"	0	0	3	1	0	0	0	2	0	0	0	0
"ENSMMUG00000000648"	23	69	14	15	128	20	17	79	9	6	162	0
"ENSMMUG00000000649"	8	4	24	16	12	21	11	12	14	12	10	5
"ENSMMUG00000000651"	161	340	84	245	467	145	208	393	98	137	505	73
"ENSMMUG00000000652"	1752	1233	1311	1465	1261	1316	1655	2059	1185	909	1530	639
"ENSMMUG00000000653"	228	124	174	173	81	208	262	312	204	179	226	54
"ENSMMUG00000000654"	17	19	33	30	15	19	8	22	12	15	43	4
"ENSMMUG00000000655"	73	67	53	95	86	97	76	104	84	86	169	28
"ENSMMUG00000000657"	0	2	0	0	0	0	0	0	0	0	2	0
"ENSMMUG00000000658"	0	0	2	0	0	0	1	1	0	0	2	0
"ENSMMUG00000000659"	0	2	3	0	0	0	2	0	0	0	0	0
"ENSMMUG00000000660"	0	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000661"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000662"	2379	2822	1399	5227	10047	1158	17774	32270	2898	913	1303	917
"ENSMMUG00000000663"	877	1158	409	1412	2324	380	3689	7600	721	480	900	326
"ENSMMUG00000000664"	541	344	388	369	374	515	332	363	355	287	721	301
"ENSMMUG00000000665"	2	3	0	1	1	8	1	2	1	1	0	0
"ENSMMUG00000000667"	155	109	130	171	107	133	175	185	122	74	135	41
"ENSMMUG00000000668"	0	1	0	0	7	0	7	2	2	0	0	0
"ENSMMUG00000000669"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000670"	1031	857	585	900	628	440	891	770	493	420	810	270
"ENSMMUG00000000671"	908	947	622	1374	1003	632	1102	1065	542	564	1101	253
"ENSMMUG00000000672"	27	7	2	15	3	4	13	3	1	0	5	0
"ENSMMUG00000000673"	0	3	0	0	3	0	0	0	0	0	2	0
"ENSMMUG00000000674"	46	65	28	78	48	64	50	56	49	29	49	22
"ENSMMUG00000000675"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000676"	585	384	344	494	378	398	505	499	284	483	793	252
"ENSMMUG00000000677"	366	246	401	473	198	334	277	388	305	232	430	266
"ENSMMUG00000000678"	2	1	0	7	2	0	1	0	0	0	1	0
"ENSMMUG00000000680"	0	1	11	1	4	1	0	0	0	0	0	3
"ENSMMUG00000000681"	41	28	24	70	33	18	119	121	22	32	34	31
"ENSMMUG00000000682"	395	220	296	337	202	220	420	274	278	231	251	95
"ENSMMUG00000000683"	0	0	2	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000684"	326	247	205	243	243	295	330	316	162	215	294	66
"ENSMMUG00000000685"	0	0	2	0	0	0	0	2	0	0	0	0
"ENSMMUG00000000686"	0	0	1	15	0	0	0	5	0	5	4	0
"ENSMMUG00000000687"	1	2	9	5	16	0	6	58	6	0	7	0
"ENSMMUG00000000688"	208	212	144	138	335	96	168	218	57	124	587	70
"ENSMMUG00000000689"	41	43	20	27	41	25	35	39	23	6	59	11
"ENSMMUG00000000690"	17	58	24	11	27	17	18	33	10	9	45	0
"ENSMMUG00000000692"	39	63	33	42	45	32	55	80	45	21	80	29
"ENSMMUG00000000693"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000694"	7	11	29	9	24	4	13	18	15	1	28	0
"ENSMMUG00000000695"	1331	1634	507	1096	1180	619	1229	1722	553	690	1459	320
"ENSMMUG00000000696"	107	35	63	87	66	58	71	76	62	28	57	27
"ENSMMUG00000000697"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000698"	0	0	5	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000699"	1541	1672	1001	1535	1373	1080	1677	2130	774	606	1152	221
"ENSMMUG00000000700"	58	65	59	117	70	123	56	128	100	48	84	72
"ENSMMUG00000000701"	0	4	6	3	0	0	0	5	3	1	0	0
"ENSMMUG00000000703"	13	19	22	40	12	4	21	14	0	12	23	1
"ENSMMUG00000000704"	862	1046	624	775	884	667	980	1174	504	364	789	290
"ENSMMUG00000000705"	0	0	0	2	0	9	0	0	0	0	0	0
"ENSMMUG00000000706"	935	831	880	913	838	844	798	1354	736	408	931	266
"ENSMMUG00000000707"	8	15	13	22	26	20	8	21	20	8	13	13
"ENSMMUG00000000709"	0	0	3	1	0	0	0	0	3	0	0	0
"ENSMMUG00000000710"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000711"	6	3	2	5	0	0	0	1	3	0	7	0
"ENSMMUG00000000712"	10	5	32	10	4	32	12	1	26	6	0	5
"ENSMMUG00000000713"	8	7	9	14	2	9	3	12	11	1	5	3
"ENSMMUG00000000715"	4	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000716"	6	7	4	7	4	7	7	4	4	0	13	3
"ENSMMUG00000000717"	25	21	24	23	9	47	28	43	51	15	43	10
"ENSMMUG00000000718"	11	16	44	22	31	55	16	38	39	29	56	22
"ENSMMUG00000000719"	13	35	10	24	37	1	26	27	10	21	9	23
"ENSMMUG00000000720"	0	0	1	0	2	0	2	3	0	5	0	0
"ENSMMUG00000000721"	1123	720	773	837	817	986	1257	1238	980	868	1371	539
"ENSMMUG00000000722"	16381	27267	4534	9796	16424	5327	16468	23112	5032	5975	15711	3267
"ENSMMUG00000000723"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000724"	0	0	4	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000725"	0	0	5	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000726"	0	0	0	0	0	0	2	0	0	0	0	0
"ENSMMUG00000000727"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000728"	0	1	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000729"	20	25	12	23	73	9	56	392	23	10	43	0
"ENSMMUG00000000730"	741	1215	477	483	606	261	547	813	495	114	316	36
"ENSMMUG00000000731"	35	39	48	33	21	17	27	49	10	52	53	23
"ENSMMUG00000000732"	0	5	0	0	6	0	0	7	0	0	0	0
"ENSMMUG00000000733"	0	0	0	1	0	0	0	4	0	0	0	0
"ENSMMUG00000000734"	0	6	0	0	1	0	0	7	0	0	0	0
"ENSMMUG00000000735"	120	100	154	170	135	207	135	216	130	135	255	74
"ENSMMUG00000000736"	339	179	301	381	209	281	281	302	269	186	380	197
"ENSMMUG00000000737"	25	62	63	27	29	58	28	86	59	44	68	34
"ENSMMUG00000000738"	17	3	6	7	12	16	10	13	20	6	30	1
"ENSMMUG00000000739"	1	11	13	2	5	12	3	3	11	0	3	0
"ENSMMUG00000000740"	22	64	45	48	47	33	49	54	31	18	81	18
"ENSMMUG00000000741"	15	15	18	22	13	22	9	25	8	17	25	29
"ENSMMUG00000000742"	0	0	3	0	0	0	1	0	0	0	0	0
"ENSMMUG00000000743"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000744"	0	0	4	1	0	0	0	0	0	0	0	0
"ENSMMUG00000000746"	61	52	71	50	35	27	36	78	28	9	48	19
"ENSMMUG00000000747"	40	52	67	47	60	86	17	93	73	31	90	35
"ENSMMUG00000000749"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000750"	268	319	135	470	249	145	267	313	106	111	280	94
"ENSMMUG00000000751"	22	10	28	13	8	39	15	29	34	17	37	36
"ENSMMUG00000000752"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000753"	0	0	0	0	0	2	0	0	5	0	0	0
"ENSMMUG00000000754"	1198	2322	928	2140	3284	1215	3030	6104	1455	538	1655	481
"ENSMMUG00000000755"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000756"	28	20	69	50	36	59	35	93	60	36	32	27
"ENSMMUG00000000757"	768	645	709	960	756	934	1050	1361	839	451	573	194
"ENSMMUG00000000758"	0	0	4	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000759"	1665	2076	1014	1690	1637	714	1682	1694	494	1041	2464	362
"ENSMMUG00000000760"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000761"	108	96	68	118	82	71	125	97	73	98	174	50
"ENSMMUG00000000763"	7	5	0	7	3	8	4	1	0	0	0	0
"ENSMMUG00000000764"	4	1	1	0	1	1	2	2	6	3	3	0
"ENSMMUG00000000765"	307	389	222	229	304	260	281	300	185	144	308	145
"ENSMMUG00000000766"	546	421	648	512	365	748	397	713	691	318	699	282
"ENSMMUG00000000767"	12	14	39	9	19	35	13	12	50	0	4	21
"ENSMMUG00000000768"	35	22	9	29	24	8	21	15	6	7	55	5
"ENSMMUG00000000769"	500	632	595	1185	795	464	708	889	534	207	571	248
"ENSMMUG00000000771"	0	0	9	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000772"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000773"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000774"	0	1	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000000775"	17	14	19	7	8	38	10	17	11	3	0	0
"ENSMMUG00000000776"	0	2	6	0	0	0	2	0	0	0	0	0
"ENSMMUG00000000777"	2597	1179	2645	1994	713	1991	1585	839	2651	1214	1155	1147
"ENSMMUG00000000778"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000779"	562	368	409	628	385	634	435	507	399	296	596	274
"ENSMMUG00000000780"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000781"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000782"	0	1	6	0	0	0	0	1	0	0	0	0
"ENSMMUG00000000783"	0	0	6	0	0	0	1	1	0	0	0	0
"ENSMMUG00000000784"	290	398	228	322	406	248	442	537	226	127	323	105
"ENSMMUG00000000785"	0	0	1	0	1	0	0	0	0	0	0	0
"ENSMMUG00000000786"	81	69	47	81	50	44	91	72	51	22	71	22
"ENSMMUG00000000787"	886	522	572	718	510	533	759	734	436	474	629	382
"ENSMMUG00000000788"	0	1	3	2	1	0	1	0	0	0	0	0
"ENSMMUG00000000789"	84	46	83	55	56	73	89	94	56	59	110	75
"ENSMMUG00000000790"	441	501	245	534	391	240	430	345	148	129	264	58
"ENSMMUG00000000791"	188	153	319	288	214	319	227	325	323	124	335	152
"ENSMMUG00000000792"	309	273	349	366	274	384	265	402	313	213	525	139
"ENSMMUG00000000793"	339	405	328	333	294	347	370	346	213	150	317	144
"ENSMMUG00000000795"	13	4	22	5	5	13	13	2	8	0	4	0
"ENSMMUG00000000796"	42	38	28	29	53	32	35	58	37	17	84	0
"ENSMMUG00000000797"	240	122	115	155	54	43	165	144	92	92	180	102
"ENSMMUG00000000798"	29	46	19	25	47	10	23	39	28	11	52	0
"ENSMMUG00000000799"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000000800"	898	698	631	1146	775	599	901	1019	518	676	1197	287
